Trip	Site	Type	elemental_pc1	elemental_pc1_global_sensitivity
4	22	Surface	-0.6801571338184147	-1.0386350320030149
4	23	Deep	1.8411778853259664	1.0542478099521055
4	23	Rhizosphere	0.2542904379743347	-0.1264384423643088
4	23	Surface	2.8009207371779294	2.1160007803376413
4	24	Deep	-1.0631152235724128	-1.4763863650916451
4	24	Rhizosphere	-1.5014914608801333	-1.7529956614387292
4	24	Surface	-1.908863091396851	-2.1486505952509067
4	25	Deep	-0.7104401354150601	-0.9722777484435314
4	25	Rhizosphere	0.1516175189109996	-0.2848833695292572
4	25	Surface	-1.5383147302983242	-1.6335194716826003
4	26	Deep	-0.6707001739787424	-1.0983214073117786
4	26	Rhizosphere	-1.9815476205216933	-2.064421372561836
4	26	Surface	-1.7518053840271954	-1.8390225086386653
4	27	Deep	-0.38137395459657	-0.8834965636816485
4	27	Rhizosphere	-0.21178502981037464	-0.7768801564228831
4	27	Surface	-1.4660735104971219	-1.5655651466298324
4	28	Deep	-0.9216287096896332	-1.3236916483994339
4	28	Rhizosphere	-0.9201242835560517	-1.3151456640447663
4	28	Surface	-1.880617034216481	-2.087208530960399
4	29	Deep	-1.3191618345830332	-1.64661019802024
4	29	Rhizosphere	-0.8170556744667838	-1.0972725583522698
4	29	Surface	-1.5760521034348405	-1.727610211496535
4	30	Deep	-0.8692694949965742	-1.2280491123794368
4	30	Rhizosphere	1.444033483987838	0.7265762858596142
4	30	Surface	-1.0868402328034343	-1.368306535870041
4	31	Deep	-0.0004035424006636013	-0.520425796406397
4	31	Rhizosphere	-1.1267468763016366	-1.4525860396473287
4	31	Surface	-1.7624737157701935	-1.7972540405587576
4	32	Deep	0.06259402727682487	-0.531144806983206
4	32	Rhizosphere	0.3969149879330262	-0.0807406277714933
4	32	Surface	-0.7154976036535052	-1.0023213630397054
4	33	Deep	-0.8223877286558772	-1.1347778888542628
4	33	Rhizosphere	-0.573033520418201	-1.0042245846925304
4	33	Surface	-0.4847615321626738	-0.8028966267879313
4	34	Deep	-0.2727835676777823	-0.7131702718737013
4	34	Rhizosphere	-0.9250884631419113	-1.4055604509430144
4	34	Surface	-1.5229857757547522	-1.7450261852911049
4	35	Deep	1.5539916258311095	0.9621069632278781
4	35	Rhizosphere	-1.5049202769513148	-1.7039858671516799
4	35	Surface	0.904697744438883	0.3899612596772276
4	36	Deep	-1.9767282155630255	-2.1610124729642126
4	36	Rhizosphere	-2.16617298905651	-2.332412536807044
4	36	Surface	-1.2863785478492709	-1.4542319525308522
4	37	Deep	-0.18307840882947726	-0.658894323386429
4	37	Rhizosphere	-0.3541582454472166	-0.8674810474353767
4	37	Surface	-0.9867259223895527	-1.2315340262868617
4	38	Deep	0.5336942839190008	-0.019072585364726436
4	38	Rhizosphere	-0.6756821379863162	-0.9572763412791426
4	38	Surface	-0.5376740873405632	-0.8552389316149057
4	39	Deep	1.3481015200724984	0.6916301571733987
4	39	Rhizosphere	-4.3731316185168114e-05	-0.33812639497548586
4	39	Surface	-0.47035479968197264	-0.7377404027264058
4	40	Deep	-0.7721987776719096	-1.1340939036456639
4	40	Rhizosphere	1.9369269410443535	1.2454669666072675
4	40	Surface	-0.6424635823899921	-0.8799623954758161
4	41	Deep	2.253899115953362	1.5115229146371003
4	41	Rhizosphere	0.09115248254925437	-0.2724194401631954
