ASV_ID	C1R1T	C1R1UT	C1R2T	C1R2UT	C1R3T	C1R3UT	C2R1T	C2R1UT	C2R2T	C2R2UT	C2R3T	C2R3UT	C2S1T	C2S1UT	C2S2T	C2S2UT	C2S3T	C2S3UT	NEGATIVER	Positive
1582ceabda1c671af1fa2ba54b58cd6b	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d0b8f50542d7f276c8b3898891b66b42	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f5806c233411bf1cf6da04beb514f21f	0	0	0	0	0	0	28	18	61	14	77	9	0	0	0	0	0	0	0	0
34115ed4f8a9d06b486b592583810a14	0	0	0	0	0	0	12	10	4	25	16	29	9	30	2	34	6	30	0	0
1f7a29f454fb37dd992977e21b124ebe	39	88	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d5e9057d99e19382297e6633eb148247	0	0	0	0	0	0	47	46	0	43	35	34	0	0	0	0	0	0	0	0
bdf95f68a642c59efff3d039d6ff32be	0	0	0	0	0	0	0	0	0	70	0	134	0	0	0	0	0	0	0	0
c0888dce81b58672514c73bbfdcc2f8a	0	0	0	0	0	0	39	24	55	14	54	16	0	0	0	0	0	0	0	0
7fd4842dd76e27f063a853e1b4494790	0	0	0	0	0	0	47	0	84	0	70	0	0	0	0	0	0	0	0	0
08c40724b73b2d01a3efb04514f4284f	0	0	0	0	0	0	35	29	21	27	39	46	0	0	0	0	0	4	0	0
4785b816855811577ae94cd39e15c1b8	0	0	0	0	0	0	46	10	61	0	65	18	0	0	0	0	0	0	0	0
7464d002555e49130b23124eda3ad352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	123	0	0
90a4966c44489e652229b2f9600bee38	0	0	0	0	0	0	57	27	0	37	46	30	0	0	0	0	0	0	0	0
9ef88ff8191d96d9cb6c6f3146ca4e69	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72c535d7c896dda1d7e4491f7bc7c7a3	88	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1ec1c284b32f41804eb67838f8132313	59	52	39	36	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03c4ca98f4dd29d7effe172efdfb8b3b	0	50	54	25	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
364dcfba9fe016ddcaaceed9f176b944	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5f2dd981a57a2c2298b393cd5e01ea00	0	0	86	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
991f77446bf68b5d4d08429918433b89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	122	0	0
7c0020cf48195d1163dcacb9d09d9f1b	24	81	0	54	0	21	0	0	0	0	0	0	0	0	0	11	0	0	0	0
1985e12a40841aa5c9d90f26dc2696c6	2	125	13	0	1	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a1662b76f1c958036bb4b995007effc3	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
efe6d8a5153192b403be3f79930fe572	0	0	0	0	0	0	23	14	62	9	82	0	0	0	0	0	0	0	0	0
725c959b7d23772e7c237ed874f94f04	0	0	0	0	0	0	0	42	0	55	56	37	0	0	0	0	0	0	0	0
255f8b0191ca8a80231431e2b624c712	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	63	45	0	0
43cce35b08e073a78338b9a3db7fe849	90	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
af8b401c68c39f1085b4049f455492e6	46	43	0	40	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cb2020f2fae76c99e43884a80d755e34	51	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ea8e139caf54371506e5a8b1fbceba7	0	120	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dee14ae1c9b3087cb8a9d05026c61951	0	35	0	11	0	0	17	30	15	22	26	20	0	0	12	0	0	0	0	0
e642c38fa9d57d18d40f839e1b6175de	0	0	0	0	179	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0
c9c4bfd2d6109e72af2583ac665f96e1	0	0	0	0	0	0	33	24	46	29	45	11	0	0	0	0	0	0	0	0
f635c214350adf4fec57bc17b9c1f1b8	111	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fec565124a1ea0503dadd5b276fd14a6	0	0	0	0	0	0	23	52	0	42	32	38	0	0	0	0	0	0	0	0
56d9f5e4d37391a0f51aed099337e563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	157	0
e583d224393e4f2c2d772b310c51ea49	0	0	0	10	0	0	36	0	0	49	41	50	0	0	0	0	0	0	0	0
6f7ed6235fdf3b063519004b121d549c	0	0	8	27	145	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ca225e0906e065cceb577ad2ae83aaae	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19da282073a21ce88d4a129c1273c37f	23	0	48	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96c984def8bb00e4f57df24cf7dcdd50	0	0	0	4	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64dfb49b9b6f28d6ca3549d00c27b0e9	0	0	0	0	0	0	28	26	51	0	64	15	0	0	0	0	0	0	0	0
c0edcdb8de416297960d4e831f7fae56	0	0	0	0	0	0	0	42	50	0	70	22	0	0	0	0	0	0	0	0
4c7ed401856b85f09452801c8973d7bf	19	71	36	30	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8c6d4c4befd325b637707cdda1d34c63	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95af9396ef8383acee09619a4a1587df	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b10f31a9fb18b46d3cc5562db878681c	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1be516c0637815ece5a732343a0a5436	0	0	0	0	0	0	0	0	0	0	0	0	64	49	0	0	0	68	0	0
ff7a2977ee6621224f6199bcb1b16165	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e8fd4b7090f3ef62bc4c2e8a5368eb4f	0	0	0	0	0	0	20	20	43	25	41	31	0	0	0	0	0	0	0	0
1285b79541f136627b6cf80cdc7cbc0c	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f6c2666d7899e7be87201506d1dede7a	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0
322d2026fac70515d28e8cbc86526256	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
894ea49db4f7c355d64ae93515236510	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0
f5a7eaea39bb42691dffb498c37b42da	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aeb9a11dec37f198a0721c25833697de	0	0	0	0	0	0	26	17	13	27	63	13	0	0	0	0	17	0	0	0
b83149893749a53f1bb39ea03340181b	0	0	0	0	0	0	0	17	37	0	25	10	26	0	16	10	13	22	0	0
17d4aa099ef415ba429ed35ec392199c	0	0	0	0	0	0	0	46	0	74	0	48	0	7	0	0	0	0	0	0
acfd918ea8c2b5a78bd790f29967fecb	22	0	59	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8f3e98fc164c80482583bdc4895736c7	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
633d5ff1c43636e57864438c23f29f6c	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
077acc2c6594546d59e0707224b3d43d	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74053ab0baab4bf7da6228b0a081c40e	0	0	0	0	0	0	39	0	52	0	66	14	0	0	0	0	0	0	0	0
cc34d0823bd335e5ba9b020590b33503	0	0	0	0	0	0	18	37	26	23	42	25	0	0	0	0	0	0	0	0
b1cb93111e18b15e1591f8125a114c0d	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48c744df07da0131191ec3f9a59e6ef7	0	0	0	0	0	0	0	0	0	0	0	0	0	40	23	36	45	25	0	0
5b319c98f42268a8023cb33d43a6c4a9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0
dfcf9badc031dad3d0d8d63066b0309c	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44cd8ca4eab1fd5454d8c4fcbe522adc	0	0	105	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136c8939fec0c0b025b7b89f193dda73	0	0	0	0	0	0	0	0	0	0	0	0	53	0	60	0	55	0	0	0
5627d43bffbca1715ae8cecec5160ca0	144	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
775bbfb6c47cbc6ac203edf35f20ccf9	71	32	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bd45c798018f77a4164e57fba4b76ff4	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4c7d116c3088772aebb2e0a774c33bb4	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ea8e65276d315c87995cf91cc6555906	0	0	0	0	0	0	30	29	0	0	34	74	0	0	0	0	0	0	0	0
a99204ca9e59508f197a3b3457f00c7a	0	0	0	0	0	0	19	13	60	0	64	10	0	0	0	0	0	0	0	0
e8579102fb348f690b38309d0fd43d24	0	95	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a7183226c315e0190fdfa3950c384f87	0	86	16	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c44c69883dd8d38adb261209d95ef9cb	0	0	33	0	0	0	0	0	0	0	0	0	0	40	0	0	51	41	0	0
5cfe61a3f2e2e5d4493c6f88d1f2558a	0	0	0	0	0	0	43	7	61	5	42	7	0	0	0	0	0	0	0	0
1c55df3b0707189b0e0010a6c978561c	0	0	0	0	0	0	24	0	50	0	91	0	0	0	0	0	0	0	0	0
4945919e026e1a8aec4dee9339f99222	0	0	0	0	0	0	18	13	22	10	26	15	8	15	6	13	7	12	0	0
32265cb944c30f0c9b2152b234af19ce	38	0	104	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5a6703f162cfbffb9a25841d721c1f00	0	0	0	9	0	0	29	14	5	8	5	9	26	9	7	15	14	14	0	0
27d97decddb27a20c5bf714496ba47e8	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0ba850ed173ffee1d0cd67446c11a1d8	0	0	0	0	0	0	31	24	11	29	33	27	0	0	0	0	0	9	0	0
533df3105b2eb261b0003f84d4a5d3c1	0	0	0	0	0	0	30	24	19	29	25	37	0	0	0	0	0	0	0	0
678471998c3d288134b593761625a80d	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2444111fd2419867aa5ed397a04f5576	71	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
be8b12cf39efaf2ba21c6679c13242c5	62	42	20	13	22	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ae79a04afcf469f8acd5226d8f782926	50	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e37b9bdff6c27ca8aacc367e32587744	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6baa3b05178d02b96628ed01727828b7	0	0	0	0	0	0	29	0	0	68	33	33	0	0	0	0	0	0	0	0
e646236c3894049bc4a606c3ee43db27	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569db876e31c2a1a51c45b9dba640ca5	0	0	0	0	0	0	0	0	0	0	0	0	47	30	0	0	58	27	0	0
b8f44d56d6e07b98be1d1990f4197f1f	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	55	0	0
9ffe6e1bfee217530db24d2eaee5724f	116	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e56eb212e87fd8cbb3d38094691b2c5e	52	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
685e8a35489437fe1019481ae0afc558	43	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	106	0	0	0
3876eef523fcc669a599238e171183f0	40	0	43	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9acc2a405677f82737f2b8d9a9d2cf31	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1817b2dc0ba2423e11b233ff8fdc0f43	38	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3b396e8f4c87214d8ae85a7dbe02b6b1	24	0	76	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03ff681a5dac8c41c6e22f955edbe43e	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
313c481568d69998ba85269fb0f48695	0	101	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5be919e79d9d66bbf064ba04b48a5314	0	38	27	0	44	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0
4a2a89d8183775be6ebc50d42047c2f7	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cc8f5db4830bed7e4dea71274993e344	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37f1f055c93fe7fadebcd50d4572c570	0	0	0	0	0	0	0	21	0	64	36	35	0	0	0	0	0	0	0	0
7e9f79cce45617edcfdef93cf57aa2f4	0	0	0	0	0	0	0	0	0	0	0	6	0	47	0	27	54	22	0	0
eb238b6e57333f226aeae4bc13b912ed	38	0	46	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6d29a5d94e2b86e9488e462f53f616f2	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
892d68116e9e1d4090ce24ee02145bfa	44	43	21	0	40	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e1c2ed07fac82c01c7ae78dbccdfbf51	30	62	16	36	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e8d413dd00348b9f50ea39919280d25e	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6f01f149c4ab59870701f52ae8d2b265	0	0	0	0	0	0	28	20	56	0	49	0	0	0	0	0	0	0	0	0
100936f7b5e3c5ad2b8c5613e245c218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0
f10f1886d5ee9a29c02fa1ec5aa3dd03	0	0	0	0	0	0	3	55	0	48	7	39	0	0	0	0	0	0	0	0
300aefe6c1a0a305f815dc3781daf711	0	0	0	0	0	0	0	51	5	47	16	33	0	0	0	0	0	0	0	0
5aa5d47fedff88853e027c98ca0e0ec3	0	0	0	0	0	0	0	44	0	51	0	57	0	0	0	0	0	0	0	0
5d65ca921ba8ec21b3c8633f04b296b1	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ff3b7739faa36703a19c0f2bc9500a82	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19ad362e384836b523fbfbc16e0f6165	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e3a1455c3c1cea96616426e170120ec4	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c233f708a3ff198b2f6d0a937e5d6da6	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0
a9d6bc567e5fc63c58b48d4228fca4af	0	0	0	0	0	0	0	0	0	0	5	0	0	69	0	44	0	31	0	0
bf215ed5fbf7155e94a888f18c184c3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0
6b6fdd98f5fc5cf6d5d9cc50d2e51f32	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6cf515aa15c01683d05c2bfc60769739	0	62	31	44	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53eef3dafbdfecea1f05ded49beb869b	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ea6986710309e9114f0db25812363221	0	0	0	0	0	0	29	9	38	10	48	13	0	0	0	0	0	0	0	0
5b3d2873efef5d46845a257b4f8daaaf	0	0	0	0	0	0	0	0	19	0	0	0	26	30	0	0	72	0	0	0
6955e74d038d54d5ca8f248bbcc6a6f7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	44	0	0
3b8fcb6c7d573f5f64d56c6d91ac0428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0
632208de0cd10675da413b812ac28b3d	99	11	0	0	15	0	0	0	0	6	15	0	0	0	0	0	0	0	0	0
6facb4a6d531f14c944336095e3add8a	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c7f9bd58a2b36b80773187d497857008	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74a655f3b2741cfa7684d0d7aacbde54	0	0	0	0	0	0	19	13	21	0	41	2	0	0	20	0	23	7	0	0
888d0bc1f79f3522d7ea9caea8e76569	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f60ee981c362c3eb3a3ce346b491734f	0	0	0	0	0	0	25	38	9	13	28	32	0	0	0	0	0	0	0	0
6c12c3501824ee8c463a820c9fd9cb9b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0
10d866c6d105908392e799f7535f8087	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
986e8a01c3614dca5f66a6bf1e902e95	0	0	0	0	0	0	18	17	36	18	44	11	0	0	0	0	0	0	0	0
12e648dbde53338f16d77d0a256b872c	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15ab8a9cecafca58acb94be5479055ad	0	0	0	0	0	0	0	0	0	69	0	74	0	0	0	0	0	0	0	0
0631d7db983f478e06a0471730ef7344	0	0	0	0	0	0	0	0	33	0	35	0	17	0	57	0	0	0	0	0
8b8018fe7b34cbd1a330251f65739112	0	70	0	51	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d16ff80eed78f38d734a3a13c91e6891	0	0	0	0	0	0	24	44	0	35	0	38	0	0	0	0	0	0	0	0
2f01c4a07ca6fc85d818255062669a5d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	16	0	0
7a144cf9cf89f389effe436eb9dcc1d5	0	0	0	0	0	0	0	0	9	0	3	0	39	0	18	0	41	30	0	0
726c4028896f55e76e9d6df9113f7b30	70	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
07cca997e127b89676e7d3ee68d35975	0	12	0	5	121	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1a990e78238ee9927354f03c7d4fb0d6	0	0	0	0	0	0	29	14	53	0	43	0	0	0	0	0	0	0	0	0
33c332bff90f417c9e47f2ff5fe5c3e4	0	0	0	13	0	4	0	0	0	0	0	0	22	16	16	19	22	26	0	0
beb045db8fbee326ef078c7c8088ed1a	28	27	57	19	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9f628ce20ecca1381072257d22077dd8	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99ad460aa03b3ebc7d58f7258fc3a114	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2c5dd95e65114fb56f95134e30c62a69	0	76	0	42	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104b9e8ac23ce5daae8c8678e525087b	0	0	0	0	0	0	40	21	30	0	0	45	0	0	0	0	0	0	0	0
8e4fd0340cf1595b08350976950c62cf	0	0	0	0	0	0	23	42	0	49	0	22	0	0	0	0	0	0	0	0
53dce2ff594887b3a6bb35cb101aac83	0	0	0	0	0	0	16	0	64	0	56	0	0	0	0	0	0	0	0	0
730574500bcf5f45319163eff645a0ba	0	92	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ffea4dabff6402397ce16d68fe39d387	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ee584e360662d84c2e001d14c9f16287	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87b0c9f6a989a09867aa2b60b379ae03	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cb600ae47bc8ecd872dd83e1131ee2c5	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35c724946bbae379a6f68ca2a441c8d1	0	0	0	0	0	0	16	19	7	20	10	7	4	12	5	14	6	14	0	0
40d84dc4d8b58cccccc75e12ff79c4c6	0	0	0	0	0	0	16	28	0	21	30	39	0	0	0	0	0	0	0	0
c044ee5022c14b44f42645ff73d818b8	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	53	48	0	0
61fe0481737e5ec09ff3a11e3064c492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0
c1cb11b48c884ed388dbcd2f750f2d80	40	0	0	0	90	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
24e18fa2efcdeb6be0aee17c63127f6b	21	21	15	18	15	0	9	6	9	0	19	0	0	0	0	0	0	0	0	0
768071e6fc73d69d66882f12e0ef0794	0	18	0	0	0	0	14	36	22	25	0	18	0	0	0	0	0	0	0	0
af0c001c2a146cbc13a3f7876782fc40	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7fe05cd5ff522039ea46ba02e8a339c6	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
057eeceec1dbb87855646202c143e3e1	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0
d96d9a9f113adcd1e24d6459660065a4	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46e76c3e8e2d1ad844f89ba5649ff3a7	0	42	0	45	0	9	0	0	0	0	0	0	0	0	36	0	0	0	0	0
c008c67121d0a359905d532a85a408af	10	0	17	0	0	0	0	14	31	0	9	0	31	0	0	0	19	0	0	0
ee0e5c42f7fc3ed4d6f1a81e241fa66d	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18f2be96974c70a452d970f45d36d7f8	0	0	0	0	0	0	39	18	7	17	14	21	1	2	2	1	0	9	0	0
b77d7261becad9a3161443542b9f42aa	0	0	0	0	0	0	29	0	36	0	60	0	0	0	0	6	0	0	0	0
52b535d0518d1619378f201c95f98851	0	0	0	0	0	0	0	5	0	3	0	0	0	41	0	58	0	24	0	0
32976d5a94f1fb56b652d20a325dd66a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	89	0
55fc21923983c976f59e347bbbaf6d04	85	0	34	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
966e9014ae23683aa5877f253151abe4	0	0	49	0	11	0	0	0	17	0	0	0	0	0	0	0	53	0	0	0
fb4d739af2767554110b4ea2568663b0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c3c1a5a616cfb3afd093a9e99704db76	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
582dde0b5958cf9c1802f24a19afce0d	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c02168538724d7372d9fba7fda886521	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9332238beb402710ad98fd6281627122	0	0	0	0	0	0	22	16	29	0	39	24	0	0	0	0	0	0	0	0
06ae4852f5251123d2c718d925a70361	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0334f447aef57def43bb6a4329192e4b	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ad10422e7757e74890a7a2aa0990514c	0	0	0	0	0	0	0	36	0	32	28	33	0	0	0	0	0	0	0	0
496c098eb645af025ce80507791560f1	61	0	49	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bbf834c4728c639d998876d16fe3a0c0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85ecb7e23ddbf56521af325386abe7cd	0	20	0	0	0	0	0	33	0	28	14	32	0	0	0	0	0	0	0	0
dbfe4a815aede6ec1eb9eaaae3fd3695	0	0	0	0	0	0	10	39	0	23	25	30	0	0	0	0	0	0	0	0
9e67acdffbdfee4b6f6667947cc0c1f9	51	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522744d16f72f86564734b0055d8d0ac	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00ae1c1da49a2073ea3ef807541a7942	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6e4686413d886ed654b5fdb7165d2cb9	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bac55a3cffc46cfbb6f02c53d22f0cb5	46	0	0	17	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1b981799aad69ee05da331169149275f	17	4	58	4	6	6	0	0	0	0	0	0	0	0	15	0	13	0	0	0
f44b529a08491e5e89d9bedfc6c19ca5	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b21cab2d45b846162747753d61ab5ff5	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f56680a7b5e05f1acc2537c5d2427633	0	0	91	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bb59bd7ede24d2b2a6555eb79839f6bb	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7a2f4721a6983a67799ebc854467af49	0	0	0	0	0	0	23	41	0	39	20	0	0	0	0	0	0	0	0	0
67bdd0beb4b6a3ba5ce4528cfcf9656d	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c9a1f31ba569a89ebf93f80a8a360d10	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9eba4133a6ca062024805341f33103b0	0	0	0	0	0	0	25	17	25	7	31	16	0	0	0	0	0	0	0	0
0dcd6aa4a112a57f16b22d9176e1848f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0
636653f672d565df2c6c0a67544626c1	21	33	53	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
edbc5191e61ea47d67bcaf954cd6dbde	0	0	0	0	0	0	25	15	28	10	30	11	0	0	0	0	0	0	0	0
809d0011433715c01720d84b2f493d90	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a24a804587af60101aa77bbfd79a9899	0	51	0	61	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82a364034880259f025c120935351da1	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6ec2a335576e30a44fde1fc1fb5a8378	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38b4d2e0df9ea2cd78cd5d8df533163d	0	0	0	0	0	0	0	0	50	0	68	0	0	0	0	0	0	0	0	0
2e9a64661089f40c85c53cc9fa3a9a7b	0	0	0	0	0	0	30	0	37	4	46	0	0	0	0	0	0	0	0	0
395e27348af0474402a11d6f987b007f	0	0	0	0	0	0	0	31	0	24	21	41	0	0	0	0	0	0	0	0
ac5a320227ececa75ca0b39c79ff94e7	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	18	46	33	0	0
7cb2afaafb727b0269bf9e62d96f6d0e	37	37	16	15	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
