taxon_string	rank	source_name	source_lineage	historical_candidate_id	historical_candidate_type	historical_prefix_evidence_count	historical_prefix_conflict	candidate_names	rank_compatible_candidate_count	rank_compatible_candidate_ids	ancestry_compatible_candidate_count	ancestry_compatible_candidate_ids	final_iri	final_label	mapping_status	reason	parent_iri	supplementary_species_policy
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;carboniphilus	species	carboniphilus	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;carboniphilus	86663	ncbi	1	False	bacillus carboniphilus	1	86663	1	86663	http://purl.obolibrary.org/obo/NCBITaxon_86663	Bacillus carboniphilus	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	https://rubalkhali.science/kb/RAK_0010083	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;cellulasensis	domain	Bacteria	Bacteria	2	ncbi	2488	False	bacteria	1	2	1	2	http://purl.obolibrary.org/obo/NCBITaxon_2	Bacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry		provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;cellulasensis	phylum	Bacillota	Bacteria;Bacillota	1239	ncbi	518	False	bacillota	1	1239	1	1239	http://purl.obolibrary.org/obo/NCBITaxon_1239	Bacillota	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;cellulasensis	class	Bacilli	Bacteria;Bacillota;Bacilli	91061	ncbi	401	False	bacilli	1	91061	1	91061	http://purl.obolibrary.org/obo/NCBITaxon_91061	Bacilli	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1239	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;cellulasensis	order	Bacillales	Bacteria;Bacillota;Bacilli;Bacillales	1385	ncbi	174	False	bacillales	1	1385	1	1385	http://purl.obolibrary.org/obo/NCBITaxon_1385	Bacillales	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_91061	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;cellulasensis	family	Bacillaceae	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae	186817	ncbi	121	False	bacillaceae	1	186817	1	186817	http://purl.obolibrary.org/obo/NCBITaxon_186817	Bacillaceae	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1385	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;cellulasensis	genus	Bacillus	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus	RAK_0010083	project	33	False	bacillus	2	1386|55087	1	1386	https://rubalkhali.science/kb/RAK_0010083	Bacillus	stable_project	historical project identifier has one normalized rank/name/nearest-explicit-parent context	http://purl.obolibrary.org/obo/NCBITaxon_186817	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;cellulasensis	species	cellulasensis	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;cellulasensis		none	0	False	bacillus cellulasensis	1	293387	1	293387	http://purl.obolibrary.org/obo/NCBITaxon_293387	Bacillus altitudinis	validated_ncbi	new lineage has one exact rank-compatible NCBI label/synonym match with compatible validated ancestry	https://rubalkhali.science/kb/RAK_0010083	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;circulans	domain	Bacteria	Bacteria	2	ncbi	2488	False	bacteria	1	2	1	2	http://purl.obolibrary.org/obo/NCBITaxon_2	Bacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry		provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;circulans	phylum	Bacillota	Bacteria;Bacillota	1239	ncbi	518	False	bacillota	1	1239	1	1239	http://purl.obolibrary.org/obo/NCBITaxon_1239	Bacillota	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;circulans	class	Bacilli	Bacteria;Bacillota;Bacilli	91061	ncbi	401	False	bacilli	1	91061	1	91061	http://purl.obolibrary.org/obo/NCBITaxon_91061	Bacilli	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1239	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;circulans	order	Bacillales	Bacteria;Bacillota;Bacilli;Bacillales	1385	ncbi	174	False	bacillales	1	1385	1	1385	http://purl.obolibrary.org/obo/NCBITaxon_1385	Bacillales	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_91061	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;circulans	family	Bacillaceae	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae	186817	ncbi	121	False	bacillaceae	1	186817	1	186817	http://purl.obolibrary.org/obo/NCBITaxon_186817	Bacillaceae	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1385	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;circulans	genus	Bacillus	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus	RAK_0010083	project	33	False	bacillus	2	1386|55087	1	1386	https://rubalkhali.science/kb/RAK_0010083	Bacillus	stable_project	historical project identifier has one normalized rank/name/nearest-explicit-parent context	http://purl.obolibrary.org/obo/NCBITaxon_186817	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;circulans	species	circulans	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;circulans	RAK_0010085	project	1	False	bacillus circulans	0		0		https://rubalkhali.science/kb/RAK_0010085	circulans	stable_project	historical project identifier has one normalized rank/name/nearest-explicit-parent context	https://rubalkhali.science/kb/RAK_0010083	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;cohnii	domain	Bacteria	Bacteria	2	ncbi	2488	False	bacteria	1	2	1	2	http://purl.obolibrary.org/obo/NCBITaxon_2	Bacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry		provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;cohnii	phylum	Bacillota	Bacteria;Bacillota	1239	ncbi	518	False	bacillota	1	1239	1	1239	http://purl.obolibrary.org/obo/NCBITaxon_1239	Bacillota	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;cohnii	class	Bacilli	Bacteria;Bacillota;Bacilli	91061	ncbi	401	False	bacilli	1	91061	1	91061	http://purl.obolibrary.org/obo/NCBITaxon_91061	Bacilli	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1239	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;cohnii	order	Bacillales	Bacteria;Bacillota;Bacilli;Bacillales	1385	ncbi	174	False	bacillales	1	1385	1	1385	http://purl.obolibrary.org/obo/NCBITaxon_1385	Bacillales	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_91061	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;cohnii	family	Bacillaceae	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae	186817	ncbi	121	False	bacillaceae	1	186817	1	186817	http://purl.obolibrary.org/obo/NCBITaxon_186817	Bacillaceae	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1385	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;cohnii	genus	Bacillus	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus	RAK_0010083	project	33	False	bacillus	2	1386|55087	1	1386	https://rubalkhali.science/kb/RAK_0010083	Bacillus	stable_project	historical project identifier has one normalized rank/name/nearest-explicit-parent context	http://purl.obolibrary.org/obo/NCBITaxon_186817	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;cohnii	species	cohnii	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;cohnii	RAK_0010086	project	1	False	bacillus cohnii	1	33932	1	33932	https://rubalkhali.science/kb/RAK_0010086	cohnii	stable_project	historical project identifier has one normalized rank/name/nearest-explicit-parent context	https://rubalkhali.science/kb/RAK_0010083	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;crescens	domain	Bacteria	Bacteria	2	ncbi	2488	False	bacteria	1	2	1	2	http://purl.obolibrary.org/obo/NCBITaxon_2	Bacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry		provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;crescens	phylum	Bacillota	Bacteria;Bacillota	1239	ncbi	518	False	bacillota	1	1239	1	1239	http://purl.obolibrary.org/obo/NCBITaxon_1239	Bacillota	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;crescens	class	Bacilli	Bacteria;Bacillota;Bacilli	91061	ncbi	401	False	bacilli	1	91061	1	91061	http://purl.obolibrary.org/obo/NCBITaxon_91061	Bacilli	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1239	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;crescens	order	Bacillales	Bacteria;Bacillota;Bacilli;Bacillales	1385	ncbi	174	False	bacillales	1	1385	1	1385	http://purl.obolibrary.org/obo/NCBITaxon_1385	Bacillales	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_91061	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;crescens	family	Bacillaceae	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae	186817	ncbi	121	False	bacillaceae	1	186817	1	186817	http://purl.obolibrary.org/obo/NCBITaxon_186817	Bacillaceae	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1385	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;crescens	genus	Bacillus	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus	RAK_0010083	project	33	False	bacillus	2	1386|55087	1	1386	https://rubalkhali.science/kb/RAK_0010083	Bacillus	stable_project	historical project identifier has one normalized rank/name/nearest-explicit-parent context	http://purl.obolibrary.org/obo/NCBITaxon_186817	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;crescens	species	crescens	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;crescens		none	0	False	bacillus crescens	1	1563637	1	1563637	http://purl.obolibrary.org/obo/NCBITaxon_1563637	Robertmurraya crescens	validated_ncbi	new lineage has one exact rank-compatible NCBI label/synonym match with compatible validated ancestry	https://rubalkhali.science/kb/RAK_0010083	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;depressus	domain	Bacteria	Bacteria	2	ncbi	2488	False	bacteria	1	2	1	2	http://purl.obolibrary.org/obo/NCBITaxon_2	Bacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry		provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;depressus	phylum	Bacillota	Bacteria;Bacillota	1239	ncbi	518	False	bacillota	1	1239	1	1239	http://purl.obolibrary.org/obo/NCBITaxon_1239	Bacillota	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;depressus	class	Bacilli	Bacteria;Bacillota;Bacilli	91061	ncbi	401	False	bacilli	1	91061	1	91061	http://purl.obolibrary.org/obo/NCBITaxon_91061	Bacilli	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1239	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;depressus	order	Bacillales	Bacteria;Bacillota;Bacilli;Bacillales	1385	ncbi	174	False	bacillales	1	1385	1	1385	http://purl.obolibrary.org/obo/NCBITaxon_1385	Bacillales	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_91061	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;depressus	family	Bacillaceae	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae	186817	ncbi	121	False	bacillaceae	1	186817	1	186817	http://purl.obolibrary.org/obo/NCBITaxon_186817	Bacillaceae	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1385	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;depressus	genus	Bacillus	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus	RAK_0010083	project	33	False	bacillus	2	1386|55087	1	1386	https://rubalkhali.science/kb/RAK_0010083	Bacillus	stable_project	historical project identifier has one normalized rank/name/nearest-explicit-parent context	http://purl.obolibrary.org/obo/NCBITaxon_186817	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;depressus	species	depressus	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;depressus		none	0	False	bacillus depressus	1	1602942	1	1602942	http://purl.obolibrary.org/obo/NCBITaxon_1602942	Cytobacillus depressus	validated_ncbi	new lineage has one exact rank-compatible NCBI label/synonym match with compatible validated ancestry	https://rubalkhali.science/kb/RAK_0010083	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;drentensis	domain	Bacteria	Bacteria	2	ncbi	2488	False	bacteria	1	2	1	2	http://purl.obolibrary.org/obo/NCBITaxon_2	Bacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry		provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;drentensis	phylum	Bacillota	Bacteria;Bacillota	1239	ncbi	518	False	bacillota	1	1239	1	1239	http://purl.obolibrary.org/obo/NCBITaxon_1239	Bacillota	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_2	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;drentensis	class	Bacilli	Bacteria;Bacillota;Bacilli	91061	ncbi	401	False	bacilli	1	91061	1	91061	http://purl.obolibrary.org/obo/NCBITaxon_91061	Bacilli	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1239	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;drentensis	order	Bacillales	Bacteria;Bacillota;Bacilli;Bacillales	1385	ncbi	174	False	bacillales	1	1385	1	1385	http://purl.obolibrary.org/obo/NCBITaxon_1385	Bacillales	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_91061	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;drentensis	family	Bacillaceae	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae	186817	ncbi	121	False	bacillaceae	1	186817	1	186817	http://purl.obolibrary.org/obo/NCBITaxon_186817	Bacillaceae	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry	http://purl.obolibrary.org/obo/NCBITaxon_1385	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;drentensis	genus	Bacillus	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus	RAK_0010083	project	33	False	bacillus	2	1386|55087	1	1386	https://rubalkhali.science/kb/RAK_0010083	Bacillus	stable_project	historical project identifier has one normalized rank/name/nearest-explicit-parent context	http://purl.obolibrary.org/obo/NCBITaxon_186817	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;drentensis	species	drentensis	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;drentensis		none	0	False	bacillus drentensis	1	220684	1	220684	http://purl.obolibrary.org/obo/NCBITaxon_220684	Neobacillus drentensis	validated_ncbi	new lineage has one exact rank-compatible NCBI label/synonym match with compatible validated ancestry	https://rubalkhali.science/kb/RAK_0010083	provenance_only_never_promoted
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;endophyticus	domain	Bacteria	Bacteria	2	ncbi	2488	False	bacteria	1	2	1	2	http://purl.obolibrary.org/obo/NCBITaxon_2	Bacteria	validated_ncbi	historical NCBI identifier resolves with exact label/synonym, expected rank, and compatible validated ancestry		provenance_only_never_promoted
