picrust2_col	sample_id	trip	site	compartment	replicate	extraction_suffix	biome	feature	date	coordinates	is_control	duplicate_run
V39Sr2	V39Sr2	5	39.0	surface	2.0		desert biome	sand dune	14/10/2025	20.51023 N, 51.59742 E	False	False
V3PRr1	V3PRr1	5	3.0	plant_rhizosphere	1.0		desert biome	sand dune	12/10/2025	19.301079444444444 N,45.384414166666666 E	False	False
V3PRr2	V3PRr2	5	3.0	plant_rhizosphere	2.0		desert biome	sand dune	12/10/2025	19.301079444444444 N,45.384414166666666 E	False	False
V3PRr3	V3PRr3	5	3.0	plant_rhizosphere	3.0		desert biome	sand dune	12/10/2025	19.301079444444444 N,45.384414166666666 E	False	False
V40Dr1	V40Dr1	5	40.0	deep	1.0		desert biome	sand dune	14/10/2025	20.54718 N, 51.82559 E	False	False
V40PRr1	V40PRr1	5	40.0	plant_rhizosphere	1.0		desert biome	sand dune	14/10/2025	20.54718 N, 51.82559 E	False	False
V40PRr2	V40PRr2	5	40.0	plant_rhizosphere	2.0		desert biome	sand dune	14/10/2025	20.54718 N, 51.82559 E	False	False
V40PRr3	V40PRr3	5	40.0	plant_rhizosphere	3.0		desert biome	sand dune	14/10/2025	20.54718 N, 51.82559 E	False	False
V40Sr3	V40Sr3	5	40.0	surface	3.0		desert biome	sand dune	14/10/2025	20.54718 N, 51.82559 E	False	False
V41Dr3	V41Dr3	5	41.0	deep	3.0		desert biome	saline pan	14/10/2025	20.539777222222224 N,51.94610583333333 E	False	False
V42PRr2	V42PRr2	5	42.0	plant_rhizosphere	2.0		desert biome	sand dune	14/10/2025	20.55516 N, 52.12403 E	False	False
V42Sr2	V42Sr2	5	42.0	surface	2.0		desert biome	sand dune	14/10/2025	20.55516 N, 52.12403 E	False	False
V43Dr1	V43Dr1	5	43.0	deep	1.0		desert biome	sand dune	14/10/2025	20.567575555555557 N,52.22413277777778 E	False	False
V43Dr2	V43Dr2	5	43.0	deep	2.0		desert biome	sand dune	14/10/2025	20.567575555555557 N,52.22413277777778 E	False	False
V43Dr3	V43Dr3	5	43.0	deep	3.0		desert biome	sand dune	14/10/2025	20.567575555555557 N,52.22413277777778 E	False	False
V43PRr1	V43PRr1	5	43.0	plant_rhizosphere	1.0		desert biome	sand dune	14/10/2025	20.567575555555557 N,52.22413277777778 E	False	False
V43PRr2	V43PRr2	5	43.0	plant_rhizosphere	2.0		desert biome	sand dune	14/10/2025	20.567575555555557 N,52.22413277777778 E	False	False
V43PRr3	V43PRr3	5	43.0	plant_rhizosphere	3.0		desert biome	sand dune	14/10/2025	20.567575555555557 N,52.22413277777778 E	False	False
V44Dr1	V44Dr1	5	44.0	deep	1.0		desert biome	sand dune	14/10/2025	20.56783 N, 52.41036 E	False	False
V44PRr1	V44PRr1	5	44.0	plant_rhizosphere	1.0		desert biome	sand dune	14/10/2025	20.56783 N, 52.41036 E	False	False
V44PRr2	V44PRr2	5	44.0	plant_rhizosphere	2.0		desert biome	sand dune	14/10/2025	20.56783 N, 52.41036 E	False	False
V45Dr1	V45Dr1	5	45.0	deep	1.0		desert biome	sand dune	14/10/2025	20.56346 N, 52.46776 E	False	False
V45Dr2	V45Dr2	5	45.0	deep	2.0		desert biome	sand dune	14/10/2025	20.56346 N, 52.46776 E	False	False
V45Dr3	V45Dr3	5	45.0	deep	3.0		desert biome	sand dune	14/10/2025	20.56346 N, 52.46776 E	False	False
V45PRr1	V45PRr1	5	45.0	plant_rhizosphere	1.0		desert biome	sand dune	14/10/2025	20.56346 N, 52.46776 E	False	False
V45PRr2	V45PRr2	5	45.0	plant_rhizosphere	2.0		desert biome	sand dune	14/10/2025	20.56346 N, 52.46776 E	False	False
V45PRr3	V45PRr3	5	45.0	plant_rhizosphere	3.0		desert biome	sand dune	14/10/2025	20.56346 N, 52.46776 E	False	False
V45Sr3	V45Sr3	5	45.0	surface	3.0		desert biome	sand dune	14/10/2025	20.56346 N, 52.46776 E	False	False
V46PRr1	V46PRr1	5	46.0	plant_rhizosphere	1.0		desert biome	sand dune	14/10/2025	20.553746111111113 N,52.66920777777778 E	False	False
V46PRr2	V46PRr2	5	46.0	plant_rhizosphere	2.0		desert biome	sand dune	14/10/2025	20.553746111111113 N,52.66920777777778 E	False	False
V46PRr3	V46PRr3	5	46.0	plant_rhizosphere	3.0		desert biome	sand dune	14/10/2025	20.553746111111113 N,52.66920777777778 E	False	False
V47PRr1	V47PRr1	5	47.0	plant_rhizosphere	1.0		desert biome	sand dune	14/10/2025	20.54181555555556 N,52.868785833333334 E	False	False
V47PRr2	V47PRr2	5	47.0	plant_rhizosphere	2.0		desert biome	sand dune	14/10/2025	20.54181555555556 N,52.868785833333334 E	False	False
V47PRr3	V47PRr3	5	47.0	plant_rhizosphere	3.0		desert biome	sand dune	14/10/2025	20.54181555555556 N,52.868785833333334 E	False	False
V48Dr1	V48Dr1	5	48.0	deep	1.0		desert biome	desert oasis	14/10/2025	20.568648333333332 N,53.09404833333333 E	False	False
V48Dr2	V48Dr2	5	48.0	deep	2.0		desert biome	desert oasis	14/10/2025	20.568648333333332 N,53.09404833333333 E	False	False
V48Dr3	V48Dr3	5	48.0	deep	3.0		desert biome	desert oasis	14/10/2025	20.568648333333332 N,53.09404833333333 E	False	False
V48PRr1	V48PRr1	5	48.0	plant_rhizosphere	1.0		desert biome	desert oasis	14/10/2025	20.568648333333332 N,53.09404833333333 E	False	False
V49Dr2	V49Dr2	5	49.0	deep	2.0		desert biome	sand dune	14/10/2025	20.644662222222223 N,53.28794 E	False	False
V4Dr1	V4Dr1	5	4.0	deep	1.0		desert biome	saline pan	12/10/2025	19.379571666666667 N,45.55182694444444 E	False	False
V4Dr2	V4Dr2	5	4.0	deep	2.0		desert biome	saline pan	12/10/2025	19.379571666666667 N,45.55182694444444 E	False	False
V4Dr3	V4Dr3	5	4.0	deep	3.0		desert biome	saline pan	12/10/2025	19.379571666666667 N,45.55182694444444 E	False	False
V4PRr1	V4PRr1	5	4.0	plant_rhizosphere	1.0		desert biome	saline pan	12/10/2025	19.379571666666667 N,45.55182694444444 E	False	False
V4PRr2	V4PRr2	5	4.0	plant_rhizosphere	2.0		desert biome	saline pan	12/10/2025	19.379571666666667 N,45.55182694444444 E	False	False
V4PRr3	V4PRr3	5	4.0	plant_rhizosphere	3.0		desert biome	saline pan	12/10/2025	19.379571666666667 N,45.55182694444444 E	False	False
V4Sr1	V4Sr1	5	4.0	surface	1.0		desert biome	saline pan	12/10/2025	19.379571666666667 N,45.55182694444444 E	False	False
V4Sr3	V4Sr3	5	4.0	surface	3.0		desert biome	saline pan	12/10/2025	19.379571666666667 N,45.55182694444444 E	False	False
V50PRr2	V50PRr2	5	50.0	plant_rhizosphere	2.0		desert biome	sand dune	14/10/2025	20.71385 N, 53.41230 E	False	False
V51PRr2	V51PRr2	5	51.0	plant_rhizosphere	2.0		desert biome	saline pan	15/10/2025	20.79870 N, 53.48700 E	False	False
V51PRr3	V51PRr3	5	51.0	plant_rhizosphere	3.0		desert biome	saline pan	15/10/2025	20.79870 N, 53.48700 E	False	False
V53PRr2	V53PRr2	5	53.0	plant_rhizosphere	2.0		desert biome	sand dune	15/10/2025	20.851514166666668 N,53.75788444444444 E	False	False
V54PRr1	V54PRr1	5	54.0	plant_rhizosphere	1.0		desert biome	aeolian lake	15/10/2025	20.92017888888889 N,53.962204444444446 E	False	False
V54PRr2	V54PRr2	5	54.0	plant_rhizosphere	2.0		desert biome	aeolian lake	15/10/2025	20.92017888888889 N,53.962204444444446 E	False	False
V54PRr3	V54PRr3	5	54.0	plant_rhizosphere	3.0		desert biome	aeolian lake	15/10/2025	20.92017888888889 N,53.962204444444446 E	False	False
V55Dr1	V55Dr1	5	55.0	deep	1.0		desert biome	saline pan	15/10/2025	20.9022725 N,54.0024376 E	False	False
V55PRr1	V55PRr1	5	55.0	plant_rhizosphere	1.0		desert biome	saline pan	15/10/2025	20.9022725 N,54.0024376 E	False	False
V55PRr2	V55PRr2	5	55.0	plant_rhizosphere	2.0		desert biome	saline pan	15/10/2025	20.9022725 N,54.0024376 E	False	False
V55PRr3	V55PRr3	5	55.0	plant_rhizosphere	3.0		desert biome	saline pan	15/10/2025	20.9022725 N,54.0024376 E	False	False
V55Sr2	V55Sr2	5	55.0	surface	2.0		desert biome	saline pan	15/10/2025	20.9022725 N,54.0024376 E	False	False
V55Sr3	V55Sr3	5	55.0	surface	3.0		desert biome	saline pan	15/10/2025	20.9022725 N,54.0024376 E	False	False
V57PRr2	V57PRr2	5	57.0	plant_rhizosphere	2.0		desert biome	sand dune	15/10/2025	20.7349775 N,54.41764333333333 E	False	False
V57PRr3	V57PRr3	5	57.0	plant_rhizosphere	3.0		desert biome	sand dune	15/10/2025	20.7349775 N,54.41764333333333 E	False	False
V58PRr1	V58PRr1	5	58.0	plant_rhizosphere	1.0		desert biome	sand dune	15/10/2025	20.66540111111111 N,54.59327444444445 E	False	False
V58PRr2	V58PRr2	5	58.0	plant_rhizosphere	2.0		desert biome	sand dune	15/10/2025	20.66540111111111 N,54.59327444444445 E	False	False
V58PRr3	V58PRr3	5	58.0	plant_rhizosphere	3.0		desert biome	sand dune	15/10/2025	20.66540111111111 N,54.59327444444445 E	False	False
V5Dr1T	V5Dr1T	5	5.0	deep	1.0	T	desert biome	saline pan	12/10/2025	19.407155277777775 N,45.659501388888884 E	False	False
V5Dr1	V5Dr1	5	5.0	deep	1.0		desert biome	saline pan	12/10/2025	19.407155277777775 N,45.659501388888884 E	False	False
V5PRr1T	V5PRr1T	5	5.0	plant_rhizosphere	1.0	T	desert biome	saline pan	12/10/2025	19.407155277777775 N,45.659501388888884 E	False	False
V5PRr1	V5PRr1	5	5.0	plant_rhizosphere	1.0		desert biome	saline pan	12/10/2025	19.407155277777775 N,45.659501388888884 E	False	False
V5PRr2	V5PRr2	5	5.0	plant_rhizosphere	2.0		desert biome	saline pan	12/10/2025	19.407155277777775 N,45.659501388888884 E	False	False
V5PRr3	V5PRr3	5	5.0	plant_rhizosphere	3.0		desert biome	saline pan	12/10/2025	19.407155277777775 N,45.659501388888884 E	False	False
V5Sr1	V5Sr1	5	5.0	surface	1.0		desert biome	saline pan	12/10/2025	19.407155277777775 N,45.659501388888884 E	False	False
V5Sr3	V5Sr3	5	5.0	surface	3.0		desert biome	saline pan	12/10/2025	19.407155277777775 N,45.659501388888884 E	False	False
V60PRr1O	V60PRr1O	5	60.0	plant_rhizosphere	1.0	O	desert biome	desert oasis	15/10/2025	20.706374444444442 N,54.732105555555556 E	False	False
V60PRr1	V60PRr1	5	60.0	plant_rhizosphere	1.0		desert biome	desert oasis	15/10/2025	20.706374444444442 N,54.732105555555556 E	False	False
V60PRr2	V60PRr2	5	60.0	plant_rhizosphere	2.0		desert biome	desert oasis	15/10/2025	20.706374444444442 N,54.732105555555556 E	False	False
V6Dr1	V6Dr1	5	6.0	deep	1.0		desert biome	saline pan	12/10/2025	19.405739166666667 N,45.8161425 E	False	False
V6PRr1	V6PRr1	5	6.0	plant_rhizosphere	1.0		desert biome	saline pan	12/10/2025	19.405739166666667 N,45.8161425 E	False	False
V6PRr2	V6PRr2	5	6.0	plant_rhizosphere	2.0		desert biome	saline pan	12/10/2025	19.405739166666667 N,45.8161425 E	False	False
V6PRr3	V6PRr3	5	6.0	plant_rhizosphere	3.0		desert biome	saline pan	12/10/2025	19.405739166666667 N,45.8161425 E	False	False
V6Sr1	V6Sr1	5	6.0	surface	1.0		desert biome	saline pan	12/10/2025	19.405739166666667 N,45.8161425 E	False	False
V6Sr3	V6Sr3	5	6.0	surface	3.0		desert biome	saline pan	12/10/2025	19.405739166666667 N,45.8161425 E	False	False
V7Dr1T	V7Dr1T	5	7.0	deep	1.0	T	desert biome	sand dune	12/10/2025	19.407005277777778 N,45.953943611111114 E	False	False
V7Dr3R	V7Dr3R	5	7.0	deep	3.0	R	desert biome	sand dune	12/10/2025	19.407005277777778 N,45.953943611111114 E	False	False
V7Dr3	V7Dr3	5	7.0	deep	3.0		desert biome	sand dune	12/10/2025	19.407005277777778 N,45.953943611111114 E	False	False
V7PRr1O	V7PRr1O	5	7.0	plant_rhizosphere	1.0	O	desert biome	sand dune	12/10/2025	19.407005277777778 N,45.953943611111114 E	False	False
V7PRr1T	V7PRr1T	5	7.0	plant_rhizosphere	1.0	T	desert biome	sand dune	12/10/2025	19.407005277777778 N,45.953943611111114 E	False	False
V7PRr1	V7PRr1	5	7.0	plant_rhizosphere	1.0		desert biome	sand dune	12/10/2025	19.407005277777778 N,45.953943611111114 E	False	False
V7PRr2	V7PRr2	5	7.0	plant_rhizosphere	2.0		desert biome	sand dune	12/10/2025	19.407005277777778 N,45.953943611111114 E	False	False
V7PRr3	V7PRr3	5	7.0	plant_rhizosphere	3.0		desert biome	sand dune	12/10/2025	19.407005277777778 N,45.953943611111114 E	False	False
V8Dr3	V8Dr3	5	8.0	deep	3.0		desert biome	sand dune	12/10/2025	19.393154166666665 N,46.110734722222226 E	False	False
V8PRr1	V8PRr1	5	8.0	plant_rhizosphere	1.0		desert biome	sand dune	12/10/2025	19.393154166666665 N,46.110734722222226 E	False	False
V8PRr2	V8PRr2	5	8.0	plant_rhizosphere	2.0		desert biome	sand dune	12/10/2025	19.393154166666665 N,46.110734722222226 E	False	False
V8PRr3	V8PRr3	5	8.0	plant_rhizosphere	3.0		desert biome	sand dune	12/10/2025	19.393154166666665 N,46.110734722222226 E	False	False
V9PRr1	V9PRr1	5	9.0	plant_rhizosphere	1.0		desert biome	sand dune	12/10/2025	19.411200277777777 N,46.30267361111111 E	False	False
V9PRr2	V9PRr2	5	9.0	plant_rhizosphere	2.0		desert biome	sand dune	12/10/2025	19.411200277777777 N,46.30267361111111 E	False	False
V9PRr3	V9PRr3	5	9.0	plant_rhizosphere	3.0		desert biome	sand dune	12/10/2025	19.411200277777777 N,46.30267361111111 E	False	False
