sampleID	forwardReads	reverseReads	run	source_sample_name	biosample_accession	experiment_accession	library_name	bioproject	umbrella_project	campaign	compartment	is_control	in_ledger
F19PRr3	${EQ_READS_DIR}/ERR16062853_1.fastq.gz	${EQ_READS_DIR}/ERR16062853_2.fastq.gz	ERR16062853	F19PRr3	ERS28393603	ERX15453035	F19PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F20Dr1	${EQ_READS_DIR}/ERR16062854_1.fastq.gz	${EQ_READS_DIR}/ERR16062854_2.fastq.gz	ERR16062854	F20Dr1	ERS28393604	ERX15453036	F20Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F20Dr2	${EQ_READS_DIR}/ERR16062855_1.fastq.gz	${EQ_READS_DIR}/ERR16062855_2.fastq.gz	ERR16062855	F20Dr2	ERS28393605	ERX15453037	F20Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F20Dr3	${EQ_READS_DIR}/ERR16062856_1.fastq.gz	${EQ_READS_DIR}/ERR16062856_2.fastq.gz	ERR16062856	F20Dr3	ERS28393606	ERX15453038	F20Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F20Sr2	${EQ_READS_DIR}/ERR16062857_1.fastq.gz	${EQ_READS_DIR}/ERR16062857_2.fastq.gz	ERR16062857	F20Sr2	ERS28393607	ERX15453039	F20Sr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F20Sr3	${EQ_READS_DIR}/ERR16062858_1.fastq.gz	${EQ_READS_DIR}/ERR16062858_2.fastq.gz	ERR16062858	F20Sr3	ERS28393608	ERX15453040	F20Sr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F20PRr1	${EQ_READS_DIR}/ERR16062859_1.fastq.gz	${EQ_READS_DIR}/ERR16062859_2.fastq.gz	ERR16062859	F20PRr1	ERS28393609	ERX15453041	F20PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F20PRr2	${EQ_READS_DIR}/ERR16062860_1.fastq.gz	${EQ_READS_DIR}/ERR16062860_2.fastq.gz	ERR16062860	F20PRr2	ERS28393610	ERX15453042	F20PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F20PRr3	${EQ_READS_DIR}/ERR16062861_1.fastq.gz	${EQ_READS_DIR}/ERR16062861_2.fastq.gz	ERR16062861	F20PRr3	ERS28393611	ERX15453043	F20PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F21Dr1	${EQ_READS_DIR}/ERR16062862_1.fastq.gz	${EQ_READS_DIR}/ERR16062862_2.fastq.gz	ERR16062862	F21Dr1	ERS28393612	ERX15453044	F21Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F21Dr2	${EQ_READS_DIR}/ERR16062863_1.fastq.gz	${EQ_READS_DIR}/ERR16062863_2.fastq.gz	ERR16062863	F21Dr2	ERS28393613	ERX15453045	F21Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F21Dr3	${EQ_READS_DIR}/ERR16062864_1.fastq.gz	${EQ_READS_DIR}/ERR16062864_2.fastq.gz	ERR16062864	F21Dr3	ERS28393614	ERX15453046	F21Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F21Sr1	${EQ_READS_DIR}/ERR16062865_1.fastq.gz	${EQ_READS_DIR}/ERR16062865_2.fastq.gz	ERR16062865	F21Sr1	ERS28393615	ERX15453047	F21Sr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F21Sr2	${EQ_READS_DIR}/ERR16062866_1.fastq.gz	${EQ_READS_DIR}/ERR16062866_2.fastq.gz	ERR16062866	F21Sr2	ERS28393616	ERX15453048	F21Sr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F21Sr3	${EQ_READS_DIR}/ERR16062867_1.fastq.gz	${EQ_READS_DIR}/ERR16062867_2.fastq.gz	ERR16062867	F21Sr3	ERS28393617	ERX15453049	F21Sr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F21PRr1	${EQ_READS_DIR}/ERR16062868_1.fastq.gz	${EQ_READS_DIR}/ERR16062868_2.fastq.gz	ERR16062868	F21PRr1	ERS28393618	ERX15453050	F21PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F21PRr2	${EQ_READS_DIR}/ERR16062869_1.fastq.gz	${EQ_READS_DIR}/ERR16062869_2.fastq.gz	ERR16062869	F21PRr2	ERS28393619	ERX15453051	F21PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F21PRr3	${EQ_READS_DIR}/ERR16062870_1.fastq.gz	${EQ_READS_DIR}/ERR16062870_2.fastq.gz	ERR16062870	F21PRr3	ERS28393620	ERX15453052	F21PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F22Dr1	${EQ_READS_DIR}/ERR16062871_1.fastq.gz	${EQ_READS_DIR}/ERR16062871_2.fastq.gz	ERR16062871	F22Dr1	ERS28393621	ERX15453053	F22Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F22Dr2	${EQ_READS_DIR}/ERR16062872_1.fastq.gz	${EQ_READS_DIR}/ERR16062872_2.fastq.gz	ERR16062872	F22Dr2	ERS28393622	ERX15453054	F22Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F22Dr3	${EQ_READS_DIR}/ERR16062873_1.fastq.gz	${EQ_READS_DIR}/ERR16062873_2.fastq.gz	ERR16062873	F22Dr3	ERS28393623	ERX15453055	F22Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F22Sr1	${EQ_READS_DIR}/ERR16062874_1.fastq.gz	${EQ_READS_DIR}/ERR16062874_2.fastq.gz	ERR16062874	F22Sr1	ERS28393624	ERX15453056	F22Sr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F22Sr2	${EQ_READS_DIR}/ERR16062875_1.fastq.gz	${EQ_READS_DIR}/ERR16062875_2.fastq.gz	ERR16062875	F22Sr2	ERS28393625	ERX15453057	F22Sr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F22Sr3	${EQ_READS_DIR}/ERR16062876_1.fastq.gz	${EQ_READS_DIR}/ERR16062876_2.fastq.gz	ERR16062876	F22Sr3	ERS28393626	ERX15453058	F22Sr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F22PRr1	${EQ_READS_DIR}/ERR16062877_1.fastq.gz	${EQ_READS_DIR}/ERR16062877_2.fastq.gz	ERR16062877	F22PRr1	ERS28393627	ERX15453059	F22PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F22PRr2	${EQ_READS_DIR}/ERR16062878_1.fastq.gz	${EQ_READS_DIR}/ERR16062878_2.fastq.gz	ERR16062878	F22PRr2	ERS28393628	ERX15453060	F22PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F22PRr3	${EQ_READS_DIR}/ERR16062879_1.fastq.gz	${EQ_READS_DIR}/ERR16062879_2.fastq.gz	ERR16062879	F22PRr3	ERS28393629	ERX15453061	F22PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F23Dr1	${EQ_READS_DIR}/ERR16062880_1.fastq.gz	${EQ_READS_DIR}/ERR16062880_2.fastq.gz	ERR16062880	F23Dr1	ERS28393630	ERX15453062	F23Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F23Dr2	${EQ_READS_DIR}/ERR16062881_1.fastq.gz	${EQ_READS_DIR}/ERR16062881_2.fastq.gz	ERR16062881	F23Dr2	ERS28393631	ERX15453063	F23Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F23Dr3	${EQ_READS_DIR}/ERR16062882_1.fastq.gz	${EQ_READS_DIR}/ERR16062882_2.fastq.gz	ERR16062882	F23Dr3	ERS28393632	ERX15453064	F23Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F23Sr1	${EQ_READS_DIR}/ERR16062883_1.fastq.gz	${EQ_READS_DIR}/ERR16062883_2.fastq.gz	ERR16062883	F23Sr1	ERS28393633	ERX15453065	F23Sr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F23Sr2	${EQ_READS_DIR}/ERR16062884_1.fastq.gz	${EQ_READS_DIR}/ERR16062884_2.fastq.gz	ERR16062884	F23Sr2	ERS28393634	ERX15453066	F23Sr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F23Sr3	${EQ_READS_DIR}/ERR16062885_1.fastq.gz	${EQ_READS_DIR}/ERR16062885_2.fastq.gz	ERR16062885	F23Sr3	ERS28393635	ERX15453067	F23Sr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F23PRr1	${EQ_READS_DIR}/ERR16062886_1.fastq.gz	${EQ_READS_DIR}/ERR16062886_2.fastq.gz	ERR16062886	F23PRr1	ERS28393636	ERX15453068	F23PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F23PRr2	${EQ_READS_DIR}/ERR16062887_1.fastq.gz	${EQ_READS_DIR}/ERR16062887_2.fastq.gz	ERR16062887	F23PRr2	ERS28393637	ERX15453069	F23PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F23PRr3	${EQ_READS_DIR}/ERR16062888_1.fastq.gz	${EQ_READS_DIR}/ERR16062888_2.fastq.gz	ERR16062888	F23PRr3	ERS28393638	ERX15453070	F23PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F24Dr1	${EQ_READS_DIR}/ERR16062889_1.fastq.gz	${EQ_READS_DIR}/ERR16062889_2.fastq.gz	ERR16062889	F24Dr1	ERS28393639	ERX15453071	F24Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F24Dr2	${EQ_READS_DIR}/ERR16062890_1.fastq.gz	${EQ_READS_DIR}/ERR16062890_2.fastq.gz	ERR16062890	F24Dr2	ERS28393640	ERX15453072	F24Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F24Sr1	${EQ_READS_DIR}/ERR16062891_1.fastq.gz	${EQ_READS_DIR}/ERR16062891_2.fastq.gz	ERR16062891	F24Sr1	ERS28393641	ERX15453073	F24Sr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F24Sr2	${EQ_READS_DIR}/ERR16062892_1.fastq.gz	${EQ_READS_DIR}/ERR16062892_2.fastq.gz	ERR16062892	F24Sr2	ERS28393642	ERX15453074	F24Sr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F24Sr3	${EQ_READS_DIR}/ERR16062893_1.fastq.gz	${EQ_READS_DIR}/ERR16062893_2.fastq.gz	ERR16062893	F24Sr3	ERS28393643	ERX15453075	F24Sr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F24PRr1	${EQ_READS_DIR}/ERR16062894_1.fastq.gz	${EQ_READS_DIR}/ERR16062894_2.fastq.gz	ERR16062894	F24PRr1	ERS28393644	ERX15453076	F24PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F24PRr2	${EQ_READS_DIR}/ERR16062895_1.fastq.gz	${EQ_READS_DIR}/ERR16062895_2.fastq.gz	ERR16062895	F24PRr2	ERS28393645	ERX15453077	F24PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F24PRr3	${EQ_READS_DIR}/ERR16062896_1.fastq.gz	${EQ_READS_DIR}/ERR16062896_2.fastq.gz	ERR16062896	F24PRr3	ERS28393646	ERX15453078	F24PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F25Dr1	${EQ_READS_DIR}/ERR16062897_1.fastq.gz	${EQ_READS_DIR}/ERR16062897_2.fastq.gz	ERR16062897	F25Dr1	ERS28393647	ERX15453079	F25Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F25Dr2	${EQ_READS_DIR}/ERR16062898_1.fastq.gz	${EQ_READS_DIR}/ERR16062898_2.fastq.gz	ERR16062898	F25Dr2	ERS28393648	ERX15453080	F25Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F25Dr3	${EQ_READS_DIR}/ERR16062899_1.fastq.gz	${EQ_READS_DIR}/ERR16062899_2.fastq.gz	ERR16062899	F25Dr3	ERS28393649	ERX15453081	F25Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F25Sr1	${EQ_READS_DIR}/ERR16062900_1.fastq.gz	${EQ_READS_DIR}/ERR16062900_2.fastq.gz	ERR16062900	F25Sr1	ERS28393650	ERX15453082	F25Sr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F25Sr2	${EQ_READS_DIR}/ERR16062901_1.fastq.gz	${EQ_READS_DIR}/ERR16062901_2.fastq.gz	ERR16062901	F25Sr2	ERS28393651	ERX15453083	F25Sr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F25Sr3	${EQ_READS_DIR}/ERR16062902_1.fastq.gz	${EQ_READS_DIR}/ERR16062902_2.fastq.gz	ERR16062902	F25Sr3	ERS28393652	ERX15453084	F25Sr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F25PRr1	${EQ_READS_DIR}/ERR16062903_1.fastq.gz	${EQ_READS_DIR}/ERR16062903_2.fastq.gz	ERR16062903	F25PRr1	ERS28393653	ERX15453085	F25PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F25PRr2	${EQ_READS_DIR}/ERR16062904_1.fastq.gz	${EQ_READS_DIR}/ERR16062904_2.fastq.gz	ERR16062904	F25PRr2	ERS28393654	ERX15453086	F25PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F25PRr3	${EQ_READS_DIR}/ERR16062905_1.fastq.gz	${EQ_READS_DIR}/ERR16062905_2.fastq.gz	ERR16062905	F25PRr3	ERS28393655	ERX15453087	F25PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F26Dr1	${EQ_READS_DIR}/ERR16062906_1.fastq.gz	${EQ_READS_DIR}/ERR16062906_2.fastq.gz	ERR16062906	F26Dr1	ERS28393656	ERX15453088	F26Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F26Dr3	${EQ_READS_DIR}/ERR16062907_1.fastq.gz	${EQ_READS_DIR}/ERR16062907_2.fastq.gz	ERR16062907	F26Dr3	ERS28393657	ERX15453089	F26Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F26Sr1	${EQ_READS_DIR}/ERR16062908_1.fastq.gz	${EQ_READS_DIR}/ERR16062908_2.fastq.gz	ERR16062908	F26Sr1	ERS28393658	ERX15453090	F26Sr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F26Sr3	${EQ_READS_DIR}/ERR16062909_1.fastq.gz	${EQ_READS_DIR}/ERR16062909_2.fastq.gz	ERR16062909	F26Sr3	ERS28393659	ERX15453091	F26Sr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F26PRr1	${EQ_READS_DIR}/ERR16062910_1.fastq.gz	${EQ_READS_DIR}/ERR16062910_2.fastq.gz	ERR16062910	F26PRr1	ERS28393660	ERX15453092	F26PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F26PRr2	${EQ_READS_DIR}/ERR16062911_1.fastq.gz	${EQ_READS_DIR}/ERR16062911_2.fastq.gz	ERR16062911	F26PRr2	ERS28393661	ERX15453093	F26PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F26PRr3	${EQ_READS_DIR}/ERR16062912_1.fastq.gz	${EQ_READS_DIR}/ERR16062912_2.fastq.gz	ERR16062912	F26PRr3	ERS28393662	ERX15453094	F26PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F27Dr1	${EQ_READS_DIR}/ERR16062913_1.fastq.gz	${EQ_READS_DIR}/ERR16062913_2.fastq.gz	ERR16062913	F27Dr1	ERS28393663	ERX15453095	F27Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F27Dr2	${EQ_READS_DIR}/ERR16062914_1.fastq.gz	${EQ_READS_DIR}/ERR16062914_2.fastq.gz	ERR16062914	F27Dr2	ERS28393664	ERX15453096	F27Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F27Sr1	${EQ_READS_DIR}/ERR16062915_1.fastq.gz	${EQ_READS_DIR}/ERR16062915_2.fastq.gz	ERR16062915	F27Sr1	ERS28393665	ERX15453097	F27Sr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F27Sr2	${EQ_READS_DIR}/ERR16062916_1.fastq.gz	${EQ_READS_DIR}/ERR16062916_2.fastq.gz	ERR16062916	F27Sr2	ERS28393666	ERX15453098	F27Sr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F27Sr3	${EQ_READS_DIR}/ERR16062917_1.fastq.gz	${EQ_READS_DIR}/ERR16062917_2.fastq.gz	ERR16062917	F27Sr3	ERS28393667	ERX15453099	F27Sr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F27PRr1	${EQ_READS_DIR}/ERR16062918_1.fastq.gz	${EQ_READS_DIR}/ERR16062918_2.fastq.gz	ERR16062918	F27PRr1	ERS28393668	ERX15453100	F27PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F27PRr2	${EQ_READS_DIR}/ERR16062919_1.fastq.gz	${EQ_READS_DIR}/ERR16062919_2.fastq.gz	ERR16062919	F27PRr2	ERS28393669	ERX15453101	F27PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F27PRr3	${EQ_READS_DIR}/ERR16062920_1.fastq.gz	${EQ_READS_DIR}/ERR16062920_2.fastq.gz	ERR16062920	F27PRr3	ERS28393670	ERX15453102	F27PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F28Dr1	${EQ_READS_DIR}/ERR16062921_1.fastq.gz	${EQ_READS_DIR}/ERR16062921_2.fastq.gz	ERR16062921	F28Dr1	ERS28393671	ERX15453103	F28Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F28Dr2	${EQ_READS_DIR}/ERR16062922_1.fastq.gz	${EQ_READS_DIR}/ERR16062922_2.fastq.gz	ERR16062922	F28Dr2	ERS28393672	ERX15453104	F28Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F28Dr3	${EQ_READS_DIR}/ERR16062923_1.fastq.gz	${EQ_READS_DIR}/ERR16062923_2.fastq.gz	ERR16062923	F28Dr3	ERS28393673	ERX15453105	F28Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F28Sr1	${EQ_READS_DIR}/ERR16062924_1.fastq.gz	${EQ_READS_DIR}/ERR16062924_2.fastq.gz	ERR16062924	F28Sr1	ERS28393674	ERX15453106	F28Sr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F28Sr2	${EQ_READS_DIR}/ERR16062925_1.fastq.gz	${EQ_READS_DIR}/ERR16062925_2.fastq.gz	ERR16062925	F28Sr2	ERS28393675	ERX15453107	F28Sr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F28Sr3	${EQ_READS_DIR}/ERR16062926_1.fastq.gz	${EQ_READS_DIR}/ERR16062926_2.fastq.gz	ERR16062926	F28Sr3	ERS28393676	ERX15453108	F28Sr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F28PRr1	${EQ_READS_DIR}/ERR16062927_1.fastq.gz	${EQ_READS_DIR}/ERR16062927_2.fastq.gz	ERR16062927	F28PRr1	ERS28393677	ERX15453109	F28PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F28PRr2	${EQ_READS_DIR}/ERR16062928_1.fastq.gz	${EQ_READS_DIR}/ERR16062928_2.fastq.gz	ERR16062928	F28PRr2	ERS28393678	ERX15453110	F28PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F28PRr3	${EQ_READS_DIR}/ERR16062929_1.fastq.gz	${EQ_READS_DIR}/ERR16062929_2.fastq.gz	ERR16062929	F28PRr3	ERS28393679	ERX15453111	F28PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F29Dr1	${EQ_READS_DIR}/ERR16062930_1.fastq.gz	${EQ_READS_DIR}/ERR16062930_2.fastq.gz	ERR16062930	F29Dr1	ERS28393680	ERX15453112	F29Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F29Dr2	${EQ_READS_DIR}/ERR16062931_1.fastq.gz	${EQ_READS_DIR}/ERR16062931_2.fastq.gz	ERR16062931	F29Dr2	ERS28393681	ERX15453113	F29Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F29Dr3	${EQ_READS_DIR}/ERR16062932_1.fastq.gz	${EQ_READS_DIR}/ERR16062932_2.fastq.gz	ERR16062932	F29Dr3	ERS28393682	ERX15453114	F29Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F29Sr1	${EQ_READS_DIR}/ERR16062933_1.fastq.gz	${EQ_READS_DIR}/ERR16062933_2.fastq.gz	ERR16062933	F29Sr1	ERS28393683	ERX15453115	F29Sr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F29Sr2	${EQ_READS_DIR}/ERR16062934_1.fastq.gz	${EQ_READS_DIR}/ERR16062934_2.fastq.gz	ERR16062934	F29Sr2	ERS28393684	ERX15453116	F29Sr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F29Sr3	${EQ_READS_DIR}/ERR16062935_1.fastq.gz	${EQ_READS_DIR}/ERR16062935_2.fastq.gz	ERR16062935	F29Sr3	ERS28393685	ERX15453117	F29Sr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F29PRr1	${EQ_READS_DIR}/ERR16062936_1.fastq.gz	${EQ_READS_DIR}/ERR16062936_2.fastq.gz	ERR16062936	F29PRr1	ERS28393686	ERX15453118	F29PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F29PRr2	${EQ_READS_DIR}/ERR16062937_1.fastq.gz	${EQ_READS_DIR}/ERR16062937_2.fastq.gz	ERR16062937	F29PRr2	ERS28393687	ERX15453119	F29PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F29PRr3	${EQ_READS_DIR}/ERR16062938_1.fastq.gz	${EQ_READS_DIR}/ERR16062938_2.fastq.gz	ERR16062938	F29PRr3	ERS28393688	ERX15453120	F29PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F30Dr1	${EQ_READS_DIR}/ERR16062939_1.fastq.gz	${EQ_READS_DIR}/ERR16062939_2.fastq.gz	ERR16062939	F30Dr1	ERS28393689	ERX15453121	F30Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F30Dr2	${EQ_READS_DIR}/ERR16062940_1.fastq.gz	${EQ_READS_DIR}/ERR16062940_2.fastq.gz	ERR16062940	F30Dr2	ERS28393690	ERX15453122	F30Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F30Dr3	${EQ_READS_DIR}/ERR16062941_1.fastq.gz	${EQ_READS_DIR}/ERR16062941_2.fastq.gz	ERR16062941	F30Dr3	ERS28393691	ERX15453123	F30Dr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F30Sr1	${EQ_READS_DIR}/ERR16062942_1.fastq.gz	${EQ_READS_DIR}/ERR16062942_2.fastq.gz	ERR16062942	F30Sr1	ERS28393692	ERX15453124	F30Sr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F30Sr2	${EQ_READS_DIR}/ERR16062943_1.fastq.gz	${EQ_READS_DIR}/ERR16062943_2.fastq.gz	ERR16062943	F30Sr2	ERS28393693	ERX15453125	F30Sr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F30Sr3	${EQ_READS_DIR}/ERR16062944_1.fastq.gz	${EQ_READS_DIR}/ERR16062944_2.fastq.gz	ERR16062944	F30Sr3	ERS28393694	ERX15453126	F30Sr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F30PRr1	${EQ_READS_DIR}/ERR16062945_1.fastq.gz	${EQ_READS_DIR}/ERR16062945_2.fastq.gz	ERR16062945	F30PRr1	ERS28393695	ERX15453127	F30PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F30PRr2	${EQ_READS_DIR}/ERR16062946_1.fastq.gz	${EQ_READS_DIR}/ERR16062946_2.fastq.gz	ERR16062946	F30PRr2	ERS28393696	ERX15453128	F30PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F30PRr3	${EQ_READS_DIR}/ERR16062947_1.fastq.gz	${EQ_READS_DIR}/ERR16062947_2.fastq.gz	ERR16062947	F30PRr3	ERS28393697	ERX15453129	F30PRr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F31Dr1	${EQ_READS_DIR}/ERR16062948_1.fastq.gz	${EQ_READS_DIR}/ERR16062948_2.fastq.gz	ERR16062948	F31Dr1	ERS28393698	ERX15453130	F31Dr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F31Dr2	${EQ_READS_DIR}/ERR16062949_1.fastq.gz	${EQ_READS_DIR}/ERR16062949_2.fastq.gz	ERR16062949	F31Dr2	ERS28393699	ERX15453131	F31Dr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Deep	False	True
F31Sr2	${EQ_READS_DIR}/ERR16062950_1.fastq.gz	${EQ_READS_DIR}/ERR16062950_2.fastq.gz	ERR16062950	F31Sr2	ERS28393700	ERX15453132	F31Sr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F31Sr3	${EQ_READS_DIR}/ERR16062951_1.fastq.gz	${EQ_READS_DIR}/ERR16062951_2.fastq.gz	ERR16062951	F31Sr3	ERS28393701	ERX15453133	F31Sr3_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Surface	False	True
F31PRr1	${EQ_READS_DIR}/ERR16062952_1.fastq.gz	${EQ_READS_DIR}/ERR16062952_2.fastq.gz	ERR16062952	F31PRr1	ERS28393702	ERX15453134	F31PRr1_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
F31PRr2	${EQ_READS_DIR}/ERR16062953_1.fastq.gz	${EQ_READS_DIR}/ERR16062953_2.fastq.gz	ERR16062953	F31PRr2	ERS28393703	ERX15453135	F31PRr2_amp_lib1	PRJEB106069	PRJEB104209	Trip3	Rhizosphere	False	True
