sampleID,forwardReads,reverseReads,run
V39Dr1,${EQ_READS_DIR}/ERR16783440_1.fastq.gz,${EQ_READS_DIR}/ERR16783440_2.fastq.gz,ERR16783440
V39Dr3,${EQ_READS_DIR}/ERR16783441_1.fastq.gz,${EQ_READS_DIR}/ERR16783441_2.fastq.gz,ERR16783441
V39PRr1,${EQ_READS_DIR}/ERR16783442_1.fastq.gz,${EQ_READS_DIR}/ERR16783442_2.fastq.gz,ERR16783442
V39PRr2,${EQ_READS_DIR}/ERR16783443_1.fastq.gz,${EQ_READS_DIR}/ERR16783443_2.fastq.gz,ERR16783443
V39PRr3,${EQ_READS_DIR}/ERR16783444_1.fastq.gz,${EQ_READS_DIR}/ERR16783444_2.fastq.gz,ERR16783444
V39Sr2,${EQ_READS_DIR}/ERR16783445_1.fastq.gz,${EQ_READS_DIR}/ERR16783445_2.fastq.gz,ERR16783445
V3PRr1,${EQ_READS_DIR}/ERR16783446_1.fastq.gz,${EQ_READS_DIR}/ERR16783446_2.fastq.gz,ERR16783446
V3PRr2,${EQ_READS_DIR}/ERR16783447_1.fastq.gz,${EQ_READS_DIR}/ERR16783447_2.fastq.gz,ERR16783447
V3PRr3,${EQ_READS_DIR}/ERR16783448_1.fastq.gz,${EQ_READS_DIR}/ERR16783448_2.fastq.gz,ERR16783448
V40Dr1,${EQ_READS_DIR}/ERR16783449_1.fastq.gz,${EQ_READS_DIR}/ERR16783449_2.fastq.gz,ERR16783449
V40PRr1,${EQ_READS_DIR}/ERR16783450_1.fastq.gz,${EQ_READS_DIR}/ERR16783450_2.fastq.gz,ERR16783450
V40PRr2,${EQ_READS_DIR}/ERR16783451_1.fastq.gz,${EQ_READS_DIR}/ERR16783451_2.fastq.gz,ERR16783451
V40PRr3,${EQ_READS_DIR}/ERR16783452_1.fastq.gz,${EQ_READS_DIR}/ERR16783452_2.fastq.gz,ERR16783452
V40Sr3,${EQ_READS_DIR}/ERR16783453_1.fastq.gz,${EQ_READS_DIR}/ERR16783453_2.fastq.gz,ERR16783453
V41Dr3,${EQ_READS_DIR}/ERR16783454_1.fastq.gz,${EQ_READS_DIR}/ERR16783454_2.fastq.gz,ERR16783454
V42PRr2,${EQ_READS_DIR}/ERR16783455_1.fastq.gz,${EQ_READS_DIR}/ERR16783455_2.fastq.gz,ERR16783455
V42Sr2,${EQ_READS_DIR}/ERR16783456_1.fastq.gz,${EQ_READS_DIR}/ERR16783456_2.fastq.gz,ERR16783456
V43Dr1,${EQ_READS_DIR}/ERR16783457_1.fastq.gz,${EQ_READS_DIR}/ERR16783457_2.fastq.gz,ERR16783457
V43Dr2,${EQ_READS_DIR}/ERR16783458_1.fastq.gz,${EQ_READS_DIR}/ERR16783458_2.fastq.gz,ERR16783458
V43Dr3,${EQ_READS_DIR}/ERR16783459_1.fastq.gz,${EQ_READS_DIR}/ERR16783459_2.fastq.gz,ERR16783459
V43PRr1,${EQ_READS_DIR}/ERR16783460_1.fastq.gz,${EQ_READS_DIR}/ERR16783460_2.fastq.gz,ERR16783460
V43PRr2,${EQ_READS_DIR}/ERR16783461_1.fastq.gz,${EQ_READS_DIR}/ERR16783461_2.fastq.gz,ERR16783461
V43PRr3,${EQ_READS_DIR}/ERR16783462_1.fastq.gz,${EQ_READS_DIR}/ERR16783462_2.fastq.gz,ERR16783462
V44Dr1,${EQ_READS_DIR}/ERR16783463_1.fastq.gz,${EQ_READS_DIR}/ERR16783463_2.fastq.gz,ERR16783463
V44PRr1,${EQ_READS_DIR}/ERR16783464_1.fastq.gz,${EQ_READS_DIR}/ERR16783464_2.fastq.gz,ERR16783464
V44PRr2,${EQ_READS_DIR}/ERR16783465_1.fastq.gz,${EQ_READS_DIR}/ERR16783465_2.fastq.gz,ERR16783465
V45Dr1,${EQ_READS_DIR}/ERR16783466_1.fastq.gz,${EQ_READS_DIR}/ERR16783466_2.fastq.gz,ERR16783466
V45Dr2,${EQ_READS_DIR}/ERR16783467_1.fastq.gz,${EQ_READS_DIR}/ERR16783467_2.fastq.gz,ERR16783467
V45Dr3,${EQ_READS_DIR}/ERR16783468_1.fastq.gz,${EQ_READS_DIR}/ERR16783468_2.fastq.gz,ERR16783468
V45PRr1,${EQ_READS_DIR}/ERR16783469_1.fastq.gz,${EQ_READS_DIR}/ERR16783469_2.fastq.gz,ERR16783469
V45PRr2,${EQ_READS_DIR}/ERR16783470_1.fastq.gz,${EQ_READS_DIR}/ERR16783470_2.fastq.gz,ERR16783470
V45PRr3,${EQ_READS_DIR}/ERR16783471_1.fastq.gz,${EQ_READS_DIR}/ERR16783471_2.fastq.gz,ERR16783471
V45Sr3,${EQ_READS_DIR}/ERR16783472_1.fastq.gz,${EQ_READS_DIR}/ERR16783472_2.fastq.gz,ERR16783472
V46PRr1,${EQ_READS_DIR}/ERR16783473_1.fastq.gz,${EQ_READS_DIR}/ERR16783473_2.fastq.gz,ERR16783473
V46PRr2,${EQ_READS_DIR}/ERR16783474_1.fastq.gz,${EQ_READS_DIR}/ERR16783474_2.fastq.gz,ERR16783474
V46PRr3,${EQ_READS_DIR}/ERR16783475_1.fastq.gz,${EQ_READS_DIR}/ERR16783475_2.fastq.gz,ERR16783475
V47PRr1,${EQ_READS_DIR}/ERR16783476_1.fastq.gz,${EQ_READS_DIR}/ERR16783476_2.fastq.gz,ERR16783476
V47PRr2,${EQ_READS_DIR}/ERR16783477_1.fastq.gz,${EQ_READS_DIR}/ERR16783477_2.fastq.gz,ERR16783477
V47PRr3,${EQ_READS_DIR}/ERR16783478_1.fastq.gz,${EQ_READS_DIR}/ERR16783478_2.fastq.gz,ERR16783478
V48Dr1,${EQ_READS_DIR}/ERR16783479_1.fastq.gz,${EQ_READS_DIR}/ERR16783479_2.fastq.gz,ERR16783479
V48Dr2,${EQ_READS_DIR}/ERR16783480_1.fastq.gz,${EQ_READS_DIR}/ERR16783480_2.fastq.gz,ERR16783480
V48Dr3,${EQ_READS_DIR}/ERR16783481_1.fastq.gz,${EQ_READS_DIR}/ERR16783481_2.fastq.gz,ERR16783481
V48PRr1,${EQ_READS_DIR}/ERR16783482_1.fastq.gz,${EQ_READS_DIR}/ERR16783482_2.fastq.gz,ERR16783482
V49Dr2,${EQ_READS_DIR}/ERR16783483_1.fastq.gz,${EQ_READS_DIR}/ERR16783483_2.fastq.gz,ERR16783483
V4Dr1,${EQ_READS_DIR}/ERR16783484_1.fastq.gz,${EQ_READS_DIR}/ERR16783484_2.fastq.gz,ERR16783484
V4Dr2,${EQ_READS_DIR}/ERR16783485_1.fastq.gz,${EQ_READS_DIR}/ERR16783485_2.fastq.gz,ERR16783485
V4Dr3,${EQ_READS_DIR}/ERR16783486_1.fastq.gz,${EQ_READS_DIR}/ERR16783486_2.fastq.gz,ERR16783486
V4PRr1,${EQ_READS_DIR}/ERR16783487_1.fastq.gz,${EQ_READS_DIR}/ERR16783487_2.fastq.gz,ERR16783487
V4PRr2,${EQ_READS_DIR}/ERR16783488_1.fastq.gz,${EQ_READS_DIR}/ERR16783488_2.fastq.gz,ERR16783488
V4PRr3,${EQ_READS_DIR}/ERR16783489_1.fastq.gz,${EQ_READS_DIR}/ERR16783489_2.fastq.gz,ERR16783489
V4Sr1,${EQ_READS_DIR}/ERR16783490_1.fastq.gz,${EQ_READS_DIR}/ERR16783490_2.fastq.gz,ERR16783490
V4Sr3,${EQ_READS_DIR}/ERR16783491_1.fastq.gz,${EQ_READS_DIR}/ERR16783491_2.fastq.gz,ERR16783491
V50PRr2,${EQ_READS_DIR}/ERR16783492_1.fastq.gz,${EQ_READS_DIR}/ERR16783492_2.fastq.gz,ERR16783492
V51PRr2,${EQ_READS_DIR}/ERR16783493_1.fastq.gz,${EQ_READS_DIR}/ERR16783493_2.fastq.gz,ERR16783493
V51PRr3,${EQ_READS_DIR}/ERR16783494_1.fastq.gz,${EQ_READS_DIR}/ERR16783494_2.fastq.gz,ERR16783494
V53PRr2,${EQ_READS_DIR}/ERR16783495_1.fastq.gz,${EQ_READS_DIR}/ERR16783495_2.fastq.gz,ERR16783495
V54PRr1,${EQ_READS_DIR}/ERR16783496_1.fastq.gz,${EQ_READS_DIR}/ERR16783496_2.fastq.gz,ERR16783496
V54PRr2,${EQ_READS_DIR}/ERR16783497_1.fastq.gz,${EQ_READS_DIR}/ERR16783497_2.fastq.gz,ERR16783497
V54PRr3,${EQ_READS_DIR}/ERR16783498_1.fastq.gz,${EQ_READS_DIR}/ERR16783498_2.fastq.gz,ERR16783498
V55Dr1,${EQ_READS_DIR}/ERR16783499_1.fastq.gz,${EQ_READS_DIR}/ERR16783499_2.fastq.gz,ERR16783499
V55PRr1,${EQ_READS_DIR}/ERR16783501_1.fastq.gz,${EQ_READS_DIR}/ERR16783501_2.fastq.gz,ERR16783501
V55PRr2,${EQ_READS_DIR}/ERR16783596_1.fastq.gz,${EQ_READS_DIR}/ERR16783596_2.fastq.gz,ERR16783596
V55PRr3,${EQ_READS_DIR}/ERR16783785_1.fastq.gz,${EQ_READS_DIR}/ERR16783785_2.fastq.gz,ERR16783785
V55Sr2,${EQ_READS_DIR}/ERR16783786_1.fastq.gz,${EQ_READS_DIR}/ERR16783786_2.fastq.gz,ERR16783786
V55Sr3,${EQ_READS_DIR}/ERR16783787_1.fastq.gz,${EQ_READS_DIR}/ERR16783787_2.fastq.gz,ERR16783787
V57PRr2,${EQ_READS_DIR}/ERR16783788_1.fastq.gz,${EQ_READS_DIR}/ERR16783788_2.fastq.gz,ERR16783788
V57PRr3,${EQ_READS_DIR}/ERR16783789_1.fastq.gz,${EQ_READS_DIR}/ERR16783789_2.fastq.gz,ERR16783789
V58PRr1,${EQ_READS_DIR}/ERR16783790_1.fastq.gz,${EQ_READS_DIR}/ERR16783790_2.fastq.gz,ERR16783790
V58PRr2,${EQ_READS_DIR}/ERR16783791_1.fastq.gz,${EQ_READS_DIR}/ERR16783791_2.fastq.gz,ERR16783791
V58PRr3,${EQ_READS_DIR}/ERR16783792_1.fastq.gz,${EQ_READS_DIR}/ERR16783792_2.fastq.gz,ERR16783792
V5Dr1,${EQ_READS_DIR}/ERR16783793_1.fastq.gz,${EQ_READS_DIR}/ERR16783793_2.fastq.gz,ERR16783793
V5Dr1T,${EQ_READS_DIR}/ERR16783794_1.fastq.gz,${EQ_READS_DIR}/ERR16783794_2.fastq.gz,ERR16783794
V5PRr1,${EQ_READS_DIR}/ERR16783795_1.fastq.gz,${EQ_READS_DIR}/ERR16783795_2.fastq.gz,ERR16783795
V5PRr1O,${EQ_READS_DIR}/ERR16783796_1.fastq.gz,${EQ_READS_DIR}/ERR16783796_2.fastq.gz,ERR16783796
V5PRr1T,${EQ_READS_DIR}/ERR16783797_1.fastq.gz,${EQ_READS_DIR}/ERR16783797_2.fastq.gz,ERR16783797
V5PRr2,${EQ_READS_DIR}/ERR16783798_1.fastq.gz,${EQ_READS_DIR}/ERR16783798_2.fastq.gz,ERR16783798
V5PRr3,${EQ_READS_DIR}/ERR16783799_1.fastq.gz,${EQ_READS_DIR}/ERR16783799_2.fastq.gz,ERR16783799
V5Sr1,${EQ_READS_DIR}/ERR16783800_1.fastq.gz,${EQ_READS_DIR}/ERR16783800_2.fastq.gz,ERR16783800
V5Sr3,${EQ_READS_DIR}/ERR16783801_1.fastq.gz,${EQ_READS_DIR}/ERR16783801_2.fastq.gz,ERR16783801
V60PRr1,${EQ_READS_DIR}/ERR16783802_1.fastq.gz,${EQ_READS_DIR}/ERR16783802_2.fastq.gz,ERR16783802
V60PRr1O,${EQ_READS_DIR}/ERR16783803_1.fastq.gz,${EQ_READS_DIR}/ERR16783803_2.fastq.gz,ERR16783803
V60PRr2,${EQ_READS_DIR}/ERR16783804_1.fastq.gz,${EQ_READS_DIR}/ERR16783804_2.fastq.gz,ERR16783804
V6Dr1,${EQ_READS_DIR}/ERR16783805_1.fastq.gz,${EQ_READS_DIR}/ERR16783805_2.fastq.gz,ERR16783805
V6PRr1,${EQ_READS_DIR}/ERR16783806_1.fastq.gz,${EQ_READS_DIR}/ERR16783806_2.fastq.gz,ERR16783806
V6PRr2,${EQ_READS_DIR}/ERR16783807_1.fastq.gz,${EQ_READS_DIR}/ERR16783807_2.fastq.gz,ERR16783807
V6PRr3,${EQ_READS_DIR}/ERR16783808_1.fastq.gz,${EQ_READS_DIR}/ERR16783808_2.fastq.gz,ERR16783808
V6Sr1,${EQ_READS_DIR}/ERR16783809_1.fastq.gz,${EQ_READS_DIR}/ERR16783809_2.fastq.gz,ERR16783809
V6Sr3,${EQ_READS_DIR}/ERR16783810_1.fastq.gz,${EQ_READS_DIR}/ERR16783810_2.fastq.gz,ERR16783810
V7Dr1T,${EQ_READS_DIR}/ERR16783811_1.fastq.gz,${EQ_READS_DIR}/ERR16783811_2.fastq.gz,ERR16783811
V7Dr3,${EQ_READS_DIR}/ERR16783812_1.fastq.gz,${EQ_READS_DIR}/ERR16783812_2.fastq.gz,ERR16783812
V7Dr3R,${EQ_READS_DIR}/ERR16783813_1.fastq.gz,${EQ_READS_DIR}/ERR16783813_2.fastq.gz,ERR16783813
V7PRr1,${EQ_READS_DIR}/ERR16783814_1.fastq.gz,${EQ_READS_DIR}/ERR16783814_2.fastq.gz,ERR16783814
V7PRr1O,${EQ_READS_DIR}/ERR16783815_1.fastq.gz,${EQ_READS_DIR}/ERR16783815_2.fastq.gz,ERR16783815
V7PRr1T,${EQ_READS_DIR}/ERR16783817_1.fastq.gz,${EQ_READS_DIR}/ERR16783817_2.fastq.gz,ERR16783817
V7PRr2,${EQ_READS_DIR}/ERR16783818_1.fastq.gz,${EQ_READS_DIR}/ERR16783818_2.fastq.gz,ERR16783818
V7PRr3,${EQ_READS_DIR}/ERR16783819_1.fastq.gz,${EQ_READS_DIR}/ERR16783819_2.fastq.gz,ERR16783819
V8Dr3,${EQ_READS_DIR}/ERR16783820_1.fastq.gz,${EQ_READS_DIR}/ERR16783820_2.fastq.gz,ERR16783820
V8PRr1,${EQ_READS_DIR}/ERR16783821_1.fastq.gz,${EQ_READS_DIR}/ERR16783821_2.fastq.gz,ERR16783821
V8PRr2,${EQ_READS_DIR}/ERR16783822_1.fastq.gz,${EQ_READS_DIR}/ERR16783822_2.fastq.gz,ERR16783822
V8PRr3,${EQ_READS_DIR}/ERR16783823_1.fastq.gz,${EQ_READS_DIR}/ERR16783823_2.fastq.gz,ERR16783823
V9PRr1,${EQ_READS_DIR}/ERR16783824_1.fastq.gz,${EQ_READS_DIR}/ERR16783824_2.fastq.gz,ERR16783824
V9PRr2,${EQ_READS_DIR}/ERR16783825_1.fastq.gz,${EQ_READS_DIR}/ERR16783825_2.fastq.gz,ERR16783825
V9PRr3,${EQ_READS_DIR}/ERR16783826_1.fastq.gz,${EQ_READS_DIR}/ERR16783826_2.fastq.gz,ERR16783826
