compartment	taxon_a	taxon_b	partial_correlation	absolute_partial_correlation	full_data_selected	bootstrap_selection_probability	bootstrap_sign_consistency_with_full	null_selection_probability	stable_edge
Rhizosphere	Bradyrhizobium	Croceibacterium	-0.09811629813	0.09811629813	true	0.835	1	0	true
Rhizosphere	Bradyrhizobium	MND1	0	0	false	0.045	0	0.01	false
Rhizosphere	Bradyrhizobium	Marmoricola	0	0	false	0.005	0	0.03	false
Rhizosphere	Bradyrhizobium	Opitutus	-0	0	false	0.12	1	0.02	false
Rhizosphere	Bradyrhizobium	DSSF69	-0	0	false	0.085	1	0.01	false
Rhizosphere	Bradyrhizobium	Kallotenue	0	0	false	0.14	0	0.01	false
Rhizosphere	Bradyrhizobium	Limnobacter	0	0	false	0.06	0	0	false
Rhizosphere	Bradyrhizobium	Subgroup 10	0	0	false	0.01	0	0	false
Rhizosphere	Bradyrhizobium	Bryobacter	-0	0	false	0.12	1	0.01	false
Rhizosphere	Bradyrhizobium	Pedomicrobium	-0	0	false	0.015	1	0	false
Rhizosphere	Bradyrhizobium	Terribacillus	-0	0	false	0.29	1	0.01	false
Rhizosphere	Bradyrhizobium	Novosphingobium	-0.03957732272	0.03957732272	true	0.685	1	0.03	false
Rhizosphere	Bradyrhizobium	Nitrospira	0	0	false	0.065	0	0	false
Rhizosphere	Solirubrobacter	Metabacillus	-0	0	false	0.075	1	0	false
Rhizosphere	Solirubrobacter	Ellin6055	0.1014179463	0.1014179463	true	0.92	1	0.01	true
Rhizosphere	Solirubrobacter	Symbiobacterium	0	0	false	0.005	0	0.03	false
Rhizosphere	Solirubrobacter	Halomonas	-0	0	false	0.04	1	0.04	false
Rhizosphere	Solirubrobacter	Sphingoaurantiacus	-0	0	false	0.03	1	0	false
Rhizosphere	Solirubrobacter	Arthrobacter	0	0	false	0	0	0.02	false
Rhizosphere	Solirubrobacter	Pontibacter	-0	0	false	0.15	1	0	false
Rhizosphere	Solirubrobacter	Blastococcus	0	0	false	0.015	0	0.01	false
Rhizosphere	Solirubrobacter	Tumebacillus	-0.1013237416	0.1013237416	true	0.94	1	0.02	true
Rhizosphere	Solirubrobacter	Roseomonas	-0	0	false	0.06	1	0	false
Rhizosphere	Solirubrobacter	Nitrolancea	-0	0	false	0	0	0.01	false
Rhizosphere	Solirubrobacter	CSP1-2	0	0	false	0	0	0.02	false
Rhizosphere	Solirubrobacter	Chthoniobacter	0	0	false	0	0	0	false
Rhizosphere	Solirubrobacter	Pseudomonas	-0.02547377945	0.02547377945	true	0.705	1	0	false
Rhizosphere	Solirubrobacter	Lysobacter	-0	0	false	0	0	0.01	false
Rhizosphere	Solirubrobacter	Cytophaga	-0	0	false	0.03	1	0.01	false
Rhizosphere	Solirubrobacter	Pseudonocardia	0	0	false	0.1	0	0.02	false
Rhizosphere	Solirubrobacter	Archangium	-0	0	false	0	0	0.01	false
Rhizosphere	Solirubrobacter	Cellulomonas	0	0	false	0	0	0	false
Rhizosphere	Solirubrobacter	Segetibacter	0	0	false	0.005	0	0.01	false
Rhizosphere	Solirubrobacter	Pirellula	0	0	false	0.205	0	0.01	false
Rhizosphere	Solirubrobacter	Actinomadura	0	0	false	0.015	0	0.01	false
Rhizosphere	Solirubrobacter	Saccharopolyspora	-0	0	false	0.005	1	0	false
Rhizosphere	Solirubrobacter	Gemmatimonas	0.02249552533	0.02249552533	true	0.555	1	0.01	false
Rhizosphere	Solirubrobacter	Oxalophagus	0	0	false	0	0	0	false
Rhizosphere	Solirubrobacter	Devosia	-0.0375374894	0.0375374894	true	0.775	1	0	false
Rhizosphere	Solirubrobacter	Phenylobacterium	-0	0	false	0.075	1	0.03	false
Rhizosphere	Solirubrobacter	Steroidobacter	0	0	false	0.13	0	0.02	false
Rhizosphere	Solirubrobacter	Gaiella	0.2329430255	0.2329430255	true	1	1	0.01	true
Rhizosphere	Solirubrobacter	Halalkalibacter	-0.0188563885	0.0188563885	true	0.485	1	0.01	false
Rhizosphere	Solirubrobacter	Chelativorans	-0	0	false	0.01	1	0	false
Rhizosphere	Solirubrobacter	Cnuella	-0	0	false	0.01	1	0	false
Rhizosphere	Solirubrobacter	Roseisolibacter	0.1148928653	0.1148928653	true	0.96	1	0.01	true
Rhizosphere	Solirubrobacter	Prauserella	-0	0	false	0.075	1	0.01	false
Rhizosphere	Solirubrobacter	Azospirillum	-0.05313748892	0.05313748892	true	0.68	1	0.01	false
Rhizosphere	Solirubrobacter	Vallicoccus	0	0	false	0	0	0.01	false
Rhizosphere	Solirubrobacter	Verrucosispora	0	0	false	0	0	0	false
Rhizosphere	Solirubrobacter	Telluribacter	-0.09498467936	0.09498467936	true	0.94	1	0.03	true
Rhizosphere	Solirubrobacter	Sphingomonas	0.004525190549	0.004525190549	true	0.515	1	0.01	false
Rhizosphere	Solirubrobacter	Brucella	-0	0	false	0.075	1	0.01	false
Rhizosphere	Solirubrobacter	Mycobacterium	0	0	false	0.055	0	0	false
Rhizosphere	Solirubrobacter	Daejeonella	-0	0	false	0	0	0	false
Rhizosphere	Solirubrobacter	Croceibacterium	-0.01223832773	0.01223832773	true	0.465	1	0.01	false
Rhizosphere	Solirubrobacter	MND1	0.05490800177	0.05490800177	true	0.88	1	0.01	true
Rhizosphere	Solirubrobacter	Marmoricola	0.02278244512	0.02278244512	true	0.59	1	0.03	false
Rhizosphere	Solirubrobacter	Opitutus	0	0	false	0.06	0	0.01	false
Rhizosphere	Solirubrobacter	DSSF69	-0.104237367	0.104237367	true	0.99	1	0	true
Rhizosphere	Solirubrobacter	Kallotenue	0	0	false	0	0	0.01	false
Rhizosphere	Solirubrobacter	Limnobacter	0	0	false	0	0	0	false
Rhizosphere	Solirubrobacter	Subgroup 10	0	0	false	0	0	0.01	false
Rhizosphere	Solirubrobacter	Bryobacter	0	0	false	0.145	0	0.03	false
Rhizosphere	Solirubrobacter	Pedomicrobium	0	0	false	0.01	0	0	false
Rhizosphere	Solirubrobacter	Terribacillus	-0.003022318679	0.003022318679	true	0.39	1	0	false
Rhizosphere	Solirubrobacter	Novosphingobium	-0	0	false	0	0	0.02	false
Rhizosphere	Solirubrobacter	Nitrospira	0.008817891451	0.008817891451	true	0.495	1	0	false
Rhizosphere	Metabacillus	Ellin6055	-0	0	false	0.145	1	0.01	false
Rhizosphere	Metabacillus	Symbiobacterium	-0	0	false	0.02	1	0.01	false
Rhizosphere	Metabacillus	Halomonas	0	0	false	0.095	0	0	false
Rhizosphere	Metabacillus	Sphingoaurantiacus	0	0	false	0.01	0	0.03	false
Rhizosphere	Metabacillus	Arthrobacter	0	0	false	0.09	0	0.02	false
Rhizosphere	Metabacillus	Pontibacter	0	0	false	0.02	0	0.02	false
Rhizosphere	Metabacillus	Blastococcus	-0	0	false	0.08	1	0.03	false
Rhizosphere	Metabacillus	Tumebacillus	0	0	false	0.11	0	0.01	false
Rhizosphere	Metabacillus	Roseomonas	0	0	false	0.015	0	0.01	false
Rhizosphere	Metabacillus	Nitrolancea	-0	0	false	0.04	1	0.02	false
Rhizosphere	Metabacillus	CSP1-2	-0	0	false	0	0	0.01	false
Rhizosphere	Metabacillus	Chthoniobacter	0	0	false	0.005	0	0	false
Rhizosphere	Metabacillus	Pseudomonas	0	0	false	0.03	0	0	false
Rhizosphere	Metabacillus	Lysobacter	-0	0	false	0.02	1	0.01	false
Rhizosphere	Metabacillus	Cytophaga	0	0	false	0.01	0	0.01	false
Rhizosphere	Metabacillus	Pseudonocardia	-0	0	false	0.29	1	0	false
Rhizosphere	Metabacillus	Archangium	-0	0	false	0.025	1	0	false
Rhizosphere	Metabacillus	Cellulomonas	-0	0	false	0.06	1	0.01	false
Rhizosphere	Metabacillus	Segetibacter	-0	0	false	0.01	0.5	0	false
Rhizosphere	Metabacillus	Pirellula	-0	0	false	0.06	1	0.03	false
Rhizosphere	Metabacillus	Actinomadura	-0	0	false	0	0	0.01	false
Rhizosphere	Metabacillus	Saccharopolyspora	-0	0	false	0	0	0.01	false
Rhizosphere	Metabacillus	Gemmatimonas	-0.01789144008	0.01789144008	true	0.46	1	0	false
Rhizosphere	Metabacillus	Oxalophagus	-0	0	false	0.065	1	0.02	false
Rhizosphere	Metabacillus	Devosia	0	0	false	0.09	0	0	false
Rhizosphere	Metabacillus	Phenylobacterium	-0	0	false	0.165	1	0.02	false
Rhizosphere	Metabacillus	Steroidobacter	-0	0	false	0.17	1	0.02	false
Rhizosphere	Metabacillus	Gaiella	-0	0	false	0.035	1	0.01	false
Rhizosphere	Metabacillus	Halalkalibacter	0.02941252035	0.02941252035	true	0.685	1	0	false
Rhizosphere	Metabacillus	Chelativorans	0	0	false	0	0	0	false
Rhizosphere	Metabacillus	Cnuella	-0	0	false	0.05	1	0	false
Rhizosphere	Metabacillus	Roseisolibacter	-0.06768967119	0.06768967119	true	0.9	1	0	true
Rhizosphere	Metabacillus	Prauserella	0	0	false	0	0	0.02	false
Rhizosphere	Metabacillus	Azospirillum	0	0	false	0.185	0	0	false
Rhizosphere	Metabacillus	Vallicoccus	-0	0	false	0.055	1	0	false
Rhizosphere	Metabacillus	Verrucosispora	-0	0	false	0.2	1	0.02	false
Rhizosphere	Metabacillus	Telluribacter	0	0	false	0.015	0	0	false
Rhizosphere	Metabacillus	Sphingomonas	-0.1301742022	0.1301742022	true	0.975	1	0.01	true
Rhizosphere	Metabacillus	Brucella	-0	0	false	0.005	1	0.01	false
Rhizosphere	Metabacillus	Mycobacterium	-0	0	false	0	0	0.01	false
Rhizosphere	Metabacillus	Daejeonella	0	0	false	0	0	0.02	false
Rhizosphere	Metabacillus	Croceibacterium	0	0	false	0.115	0	0	false
Rhizosphere	Metabacillus	MND1	-0	0	false	0.04	1	0.01	false
Rhizosphere	Metabacillus	Marmoricola	-0	0	false	0.04	1	0	false
Rhizosphere	Metabacillus	Opitutus	-0.00523293447	0.00523293447	true	0.495	1	0	false
Rhizosphere	Metabacillus	DSSF69	0	0	false	0.25	0	0.01	false
Rhizosphere	Metabacillus	Kallotenue	-0	0	false	0.16	1	0	false
Rhizosphere	Metabacillus	Limnobacter	-0	0	false	0.105	1	0	false
Rhizosphere	Metabacillus	Subgroup 10	-0	0	false	0.005	1	0	false
Rhizosphere	Metabacillus	Bryobacter	-0	0	false	0	0	0	false
Rhizosphere	Metabacillus	Pedomicrobium	-0	0	false	0.28	1	0.02	false
Rhizosphere	Metabacillus	Terribacillus	0	0	false	0.085	0	0.01	false
Rhizosphere	Metabacillus	Novosphingobium	-0	0	false	0	0	0.03	false
Rhizosphere	Metabacillus	Nitrospira	-0	0	false	0	0	0	false
Rhizosphere	Ellin6055	Symbiobacterium	-0	0	false	0.005	1	0.01	false
Rhizosphere	Ellin6055	Halomonas	-0	0	false	0.015	1	0	false
Rhizosphere	Ellin6055	Sphingoaurantiacus	0	0	false	0.18	0	0.01	false
Rhizosphere	Ellin6055	Arthrobacter	0	0	false	0.09	0	0	false
Rhizosphere	Ellin6055	Pontibacter	-0	0	false	0.14	1	0.01	false
Rhizosphere	Ellin6055	Blastococcus	0.04733205281	0.04733205281	true	0.775	1	0	false
Rhizosphere	Ellin6055	Tumebacillus	-0	0	false	0.075	1	0	false
Rhizosphere	Ellin6055	Roseomonas	0	0	false	0	0	0	false
Rhizosphere	Ellin6055	Nitrolancea	-0	0	false	0	0	0.01	false
Rhizosphere	Ellin6055	CSP1-2	-0.06291326935	0.06291326935	true	0.79	1	0	false
Rhizosphere	Ellin6055	Chthoniobacter	0	0	false	0.355	0	0.01	false
Rhizosphere	Ellin6055	Pseudomonas	-0.1273484828	0.1273484828	true	1	1	0	true
Rhizosphere	Ellin6055	Lysobacter	0	0	false	0.085	0	0.02	false
Rhizosphere	Ellin6055	Cytophaga	-0	0	false	0.295	1	0.02	false
Rhizosphere	Ellin6055	Pseudonocardia	0	0	false	0.01	0	0.01	false
Rhizosphere	Ellin6055	Archangium	0	0	false	0.025	0	0.01	false
Rhizosphere	Ellin6055	Cellulomonas	0	0	false	0.12	0	0.03	false
Rhizosphere	Ellin6055	Segetibacter	0	0	false	0.04	0	0	false
Rhizosphere	Ellin6055	Pirellula	0.07305831522	0.07305831522	true	0.795	1	0.03	false
Rhizosphere	Ellin6055	Actinomadura	0	0	false	0	0	0.03	false
Rhizosphere	Ellin6055	Saccharopolyspora	-0	0	false	0.04	1	0.03	false
Rhizosphere	Ellin6055	Gemmatimonas	0.1805355578	0.1805355578	true	1	1	0.01	true
Rhizosphere	Ellin6055	Oxalophagus	-0	0	false	0	0	0.01	false
Rhizosphere	Ellin6055	Devosia	-0	0	false	0	0	0.01	false
Rhizosphere	Ellin6055	Phenylobacterium	0	0	false	0.17	0	0	false
Rhizosphere	Ellin6055	Steroidobacter	0	0	false	0.145	0	0	false
Rhizosphere	Ellin6055	Gaiella	0	0	false	0.04	0	0.02	false
Rhizosphere	Ellin6055	Halalkalibacter	-0.008871896435	0.008871896435	true	0.26	1	0.03	false
Rhizosphere	Ellin6055	Chelativorans	-0	0	false	0.01	1	0.03	false
Rhizosphere	Ellin6055	Cnuella	-0	0	false	0.01	1	0.01	false
Rhizosphere	Ellin6055	Roseisolibacter	0	0	false	0.11	0	0.02	false
Rhizosphere	Ellin6055	Prauserella	-0.04299869626	0.04299869626	true	0.65	1	0.01	false
Rhizosphere	Ellin6055	Azospirillum	-0	0	false	0.075	1	0.01	false
Rhizosphere	Ellin6055	Vallicoccus	0.02549062383	0.02549062383	true	0.6	1	0.01	false
Rhizosphere	Ellin6055	Verrucosispora	-0	0	false	0.06	1	0.02	false
Rhizosphere	Ellin6055	Telluribacter	-0	0	false	0.13	1	0	false
Rhizosphere	Ellin6055	Sphingomonas	0	0	false	0.06	0	0.01	false
Rhizosphere	Ellin6055	Brucella	-0	0	false	0.165	1	0	false
Rhizosphere	Ellin6055	Mycobacterium	0	0	false	0.01	0	0.02	false
Rhizosphere	Ellin6055	Daejeonella	-0	0	false	0.13	1	0	false
Rhizosphere	Ellin6055	Croceibacterium	0	0	false	0.02	0	0.03	false
Rhizosphere	Ellin6055	MND1	0	0	false	0	0	0.01	false
Rhizosphere	Ellin6055	Marmoricola	0.04061453022	0.04061453022	true	0.705	1	0.01	false
Rhizosphere	Ellin6055	Opitutus	-0	0	false	0	0	0.03	false
Rhizosphere	Ellin6055	DSSF69	-0	0	false	0.03	1	0.01	false
Rhizosphere	Ellin6055	Kallotenue	0.02904017354	0.02904017354	true	0.52	1	0	false
Rhizosphere	Ellin6055	Limnobacter	0	0	false	0.305	0	0	false
Rhizosphere	Ellin6055	Subgroup 10	-0	0	false	0.02	1	0	false
Rhizosphere	Ellin6055	Bryobacter	0	0	false	0	0	0	false
Rhizosphere	Ellin6055	Pedomicrobium	-0	0	false	0.08	1	0.01	false
Rhizosphere	Ellin6055	Terribacillus	-0	0	false	0.02	1	0	false
Rhizosphere	Ellin6055	Novosphingobium	-0	0	false	0.26	1	0.02	false
Rhizosphere	Ellin6055	Nitrospira	0	0	false	0.04	0	0	false
Rhizosphere	Symbiobacterium	Halomonas	-0	0	false	0	0	0.05	false
Rhizosphere	Symbiobacterium	Sphingoaurantiacus	0	0	false	0.05	0	0.01	false
Rhizosphere	Symbiobacterium	Arthrobacter	-0.2154827602	0.2154827602	true	1	1	0	true
Rhizosphere	Symbiobacterium	Pontibacter	0	0	false	0.04	0	0	false
Rhizosphere	Symbiobacterium	Blastococcus	-0	0	false	0.015	1	0	false
Rhizosphere	Symbiobacterium	Tumebacillus	-0	0	false	0	0	0	false
Rhizosphere	Symbiobacterium	Roseomonas	-0.04334390535	0.04334390535	true	0.635	1	0.04	false
Rhizosphere	Symbiobacterium	Nitrolancea	0	0	false	0.295	0	0.01	false
Rhizosphere	Symbiobacterium	CSP1-2	0.007654965407	0.007654965407	true	0.41	1	0	false
Rhizosphere	Symbiobacterium	Chthoniobacter	-0	0	false	0.055	1	0.01	false
Rhizosphere	Symbiobacterium	Pseudomonas	-0	0	false	0.01	1	0.01	false
Rhizosphere	Symbiobacterium	Lysobacter	0.05551167334	0.05551167334	true	0.74	1	0	false
Rhizosphere	Symbiobacterium	Cytophaga	0.04319913225	0.04319913225	true	0.665	1	0	false
Rhizosphere	Symbiobacterium	Pseudonocardia	-0.0351832531	0.0351832531	true	0.595	1	0.02	false
Rhizosphere	Symbiobacterium	Archangium	-0	0	false	0.01	1	0	false
Rhizosphere	Symbiobacterium	Cellulomonas	-0	0	false	0.11	1	0.01	false
Rhizosphere	Symbiobacterium	Segetibacter	-0	0	false	0.07	1	0	false
Rhizosphere	Symbiobacterium	Pirellula	-0	0	false	0.035	1	0.02	false
Rhizosphere	Symbiobacterium	Actinomadura	-0	0	false	0	0	0.03	false
Rhizosphere	Symbiobacterium	Saccharopolyspora	-0	0	false	0.005	0	0	false
Rhizosphere	Symbiobacterium	Gemmatimonas	0	0	false	0.005	0	0.02	false
Rhizosphere	Symbiobacterium	Oxalophagus	0.1664165451	0.1664165451	true	0.99	1	0	true
Rhizosphere	Symbiobacterium	Devosia	-0	0	false	0.32	1	0.02	false
Rhizosphere	Symbiobacterium	Phenylobacterium	0	0	false	0.005	0	0.02	false
Rhizosphere	Symbiobacterium	Steroidobacter	-0	0	false	0	0	0	false
Rhizosphere	Symbiobacterium	Gaiella	0	0	false	0.005	0	0.01	false
Rhizosphere	Symbiobacterium	Halalkalibacter	0	0	false	0.015	0	0	false
Rhizosphere	Symbiobacterium	Chelativorans	-0	0	false	0.015	1	0	false
Rhizosphere	Symbiobacterium	Cnuella	-0	0	false	0	0	0	false
Rhizosphere	Symbiobacterium	Roseisolibacter	0	0	false	0.105	0	0.01	false
Rhizosphere	Symbiobacterium	Prauserella	-0	0	false	0.015	1	0.03	false
Rhizosphere	Symbiobacterium	Azospirillum	-0	0	false	0.425	1	0.02	false
Rhizosphere	Symbiobacterium	Vallicoccus	-0	0	false	0.005	1	0.01	false
Rhizosphere	Symbiobacterium	Verrucosispora	0	0	false	0.01	0	0	false
Rhizosphere	Symbiobacterium	Telluribacter	-0	0	false	0.06	1	0.01	false
Rhizosphere	Symbiobacterium	Sphingomonas	-0	0	false	0.12	1	0	false
Rhizosphere	Symbiobacterium	Brucella	-0	0	false	0.015	1	0.02	false
Rhizosphere	Symbiobacterium	Mycobacterium	-0.07205832838	0.07205832838	true	0.88	1	0.03	true
Rhizosphere	Symbiobacterium	Daejeonella	-0	0	false	0.14	1	0	false
Rhizosphere	Symbiobacterium	Croceibacterium	-0	0	false	0.28	1	0.02	false
Rhizosphere	Symbiobacterium	MND1	0	0	false	0.125	0	0.03	false
Rhizosphere	Symbiobacterium	Marmoricola	-0	0	false	0.045	1	0.02	false
Rhizosphere	Symbiobacterium	Opitutus	0	0	false	0.18	0	0.02	false
Rhizosphere	Symbiobacterium	DSSF69	0	0	false	0.035	0	0.02	false
Rhizosphere	Symbiobacterium	Kallotenue	-0	0	false	0	0	0	false
Rhizosphere	Symbiobacterium	Limnobacter	-0	0	false	0.02	1	0.01	false
Rhizosphere	Symbiobacterium	Subgroup 10	-0	0	false	0.13	1	0	false
Rhizosphere	Symbiobacterium	Bryobacter	-0	0	false	0.045	1	0.04	false
Rhizosphere	Symbiobacterium	Pedomicrobium	-0	0	false	0.005	1	0.03	false
Rhizosphere	Symbiobacterium	Terribacillus	-0.004049853488	0.004049853488	true	0.42	1	0.01	false
Rhizosphere	Symbiobacterium	Novosphingobium	-0.06544783678	0.06544783678	true	0.79	1	0.02	false
Rhizosphere	Symbiobacterium	Nitrospira	0	0	false	0.035	0	0.01	false
Rhizosphere	Halomonas	Sphingoaurantiacus	-0	0	false	0.04	1	0	false
Rhizosphere	Halomonas	Arthrobacter	-0	0	false	0	0	0.01	false
Rhizosphere	Halomonas	Pontibacter	0.1065384779	0.1065384779	true	0.915	1	0.01	true
Rhizosphere	Halomonas	Blastococcus	0	0	false	0	0	0.01	false
Rhizosphere	Halomonas	Tumebacillus	0.01812043345	0.01812043345	true	0.47	1	0	false
Rhizosphere	Halomonas	Roseomonas	-0.04282479994	0.04282479994	true	0.645	1	0.02	false
Rhizosphere	Halomonas	Nitrolancea	0	0	false	0.005	0	0.01	false
Rhizosphere	Halomonas	CSP1-2	-0	0	false	0.085	1	0.01	false
Rhizosphere	Halomonas	Chthoniobacter	-0	0	false	0.335	1	0.01	false
Rhizosphere	Halomonas	Pseudomonas	0.02887443856	0.02887443856	true	0.45	1	0	false
Rhizosphere	Halomonas	Lysobacter	0	0	false	0	0	0.01	false
Rhizosphere	Halomonas	Cytophaga	0	0	false	0	0	0.01	false
Rhizosphere	Halomonas	Pseudonocardia	-0	0	false	0.015	1	0.01	false
Rhizosphere	Halomonas	Archangium	-0	0	false	0	0	0	false
Rhizosphere	Halomonas	Cellulomonas	-0	0	false	0.025	1	0.01	false
Rhizosphere	Halomonas	Segetibacter	-0.07724904173	0.07724904173	true	0.955	1	0	true
Rhizosphere	Halomonas	Pirellula	-0.04312279359	0.04312279359	true	0.71	1	0.01	false
Rhizosphere	Halomonas	Actinomadura	-0	0	false	0.045	1	0.02	false
Rhizosphere	Halomonas	Saccharopolyspora	-0	0	false	0.04	1	0.01	false
Rhizosphere	Halomonas	Gemmatimonas	-0	0	false	0.24	1	0	false
Rhizosphere	Halomonas	Oxalophagus	-0	0	false	0	0	0.01	false
Rhizosphere	Halomonas	Devosia	0	0	false	0.01	0	0.01	false
Rhizosphere	Halomonas	Phenylobacterium	-0	0	false	0.115	1	0.01	false
Rhizosphere	Halomonas	Steroidobacter	-0	0	false	0.235	1	0	false
Rhizosphere	Halomonas	Gaiella	-0	0	false	0.025	1	0.01	false
Rhizosphere	Halomonas	Halalkalibacter	0.345891911	0.345891911	true	1	1	0.01	true
Rhizosphere	Halomonas	Chelativorans	0.009210192498	0.009210192498	true	0.475	1	0	false
Rhizosphere	Halomonas	Cnuella	-0.05614983604	0.05614983604	true	0.875	1	0.02	true
Rhizosphere	Halomonas	Roseisolibacter	-0	0	false	0.335	1	0	false
Rhizosphere	Halomonas	Prauserella	0	0	false	0.015	0	0.01	false
Rhizosphere	Halomonas	Azospirillum	0.01434382141	0.01434382141	true	0.445	1	0	false
Rhizosphere	Halomonas	Vallicoccus	0	0	false	0	0	0.01	false
Rhizosphere	Halomonas	Verrucosispora	-0	0	false	0.36	1	0.01	false
Rhizosphere	Halomonas	Telluribacter	0	0	false	0	0	0	false
Rhizosphere	Halomonas	Sphingomonas	-0	0	false	0.06	1	0	false
Rhizosphere	Halomonas	Brucella	0	0	false	0.015	0	0.01	false
Rhizosphere	Halomonas	Mycobacterium	0	0	false	0.005	0	0	false
Rhizosphere	Halomonas	Daejeonella	-0.08205392854	0.08205392854	true	0.96	1	0.01	true
Rhizosphere	Halomonas	Croceibacterium	0	0	false	0.325	0	0	false
Rhizosphere	Halomonas	MND1	-0	0	false	0	0	0.01	false
Rhizosphere	Halomonas	Marmoricola	-0	0	false	0.02	1	0	false
Rhizosphere	Halomonas	Opitutus	-0.05229758993	0.05229758993	true	0.785	1	0	false
Rhizosphere	Halomonas	DSSF69	0	0	false	0.165	0	0.01	false
Rhizosphere	Halomonas	Kallotenue	0	0	false	0	0	0	false
Rhizosphere	Halomonas	Limnobacter	0	0	false	0	0	0	false
Rhizosphere	Halomonas	Subgroup 10	0	0	false	0.065	0	0.02	false
Rhizosphere	Halomonas	Bryobacter	-0.0004073438039	0.0004073438039	false	0.325	1	0.02	false
Rhizosphere	Halomonas	Pedomicrobium	-0	0	false	0.08	1	0	false
Rhizosphere	Halomonas	Terribacillus	0.00721498639	0.00721498639	true	0.43	1	0	false
Rhizosphere	Halomonas	Novosphingobium	-0	0	false	0.01	1	0	false
Rhizosphere	Halomonas	Nitrospira	-0	0	false	0.04	1	0.02	false
Rhizosphere	Sphingoaurantiacus	Arthrobacter	0	0	false	0.01	0	0	false
Rhizosphere	Sphingoaurantiacus	Pontibacter	-0	0	false	0	0	0.01	false
Rhizosphere	Sphingoaurantiacus	Blastococcus	-0	0	false	0.005	1	0.01	false
Rhizosphere	Sphingoaurantiacus	Tumebacillus	0	0	false	0	0	0	false
Rhizosphere	Sphingoaurantiacus	Roseomonas	0	0	false	0.295	0	0.01	false
Rhizosphere	Sphingoaurantiacus	Nitrolancea	-0	0	false	0.155	1	0	false
Rhizosphere	Sphingoaurantiacus	CSP1-2	-0.007210248566	0.007210248566	true	0.43	1	0	false
Rhizosphere	Sphingoaurantiacus	Chthoniobacter	0	0	false	0.1	0	0.01	false
Rhizosphere	Sphingoaurantiacus	Pseudomonas	0	0	false	0.005	0	0	false
Rhizosphere	Sphingoaurantiacus	Lysobacter	0	0	false	0.28	0	0.01	false
Rhizosphere	Sphingoaurantiacus	Cytophaga	0.05366643694	0.05366643694	true	0.755	1	0.01	false
Rhizosphere	Sphingoaurantiacus	Pseudonocardia	-0.1283088523	0.1283088523	true	0.99	1	0	true
Rhizosphere	Sphingoaurantiacus	Archangium	0	0	false	0.04	0	0.01	false
Rhizosphere	Sphingoaurantiacus	Cellulomonas	0	0	false	0	0	0	false
Rhizosphere	Sphingoaurantiacus	Segetibacter	0	0	false	0.3	0	0.02	false
Rhizosphere	Sphingoaurantiacus	Pirellula	0	0	false	0	0	0.01	false
Rhizosphere	Sphingoaurantiacus	Actinomadura	-0	0	false	0.33	1	0	false
Rhizosphere	Sphingoaurantiacus	Saccharopolyspora	-0	0	false	0.015	1	0.01	false
Rhizosphere	Sphingoaurantiacus	Gemmatimonas	0	0	false	0.005	0	0.01	false
Rhizosphere	Sphingoaurantiacus	Oxalophagus	-0	0	false	0.025	1	0	false
Rhizosphere	Sphingoaurantiacus	Devosia	0	0	false	0.115	0	0.02	false
Rhizosphere	Sphingoaurantiacus	Phenylobacterium	0.1640936027	0.1640936027	true	0.975	1	0.01	true
Rhizosphere	Sphingoaurantiacus	Steroidobacter	-0	0	false	0.16	1	0.01	false
Rhizosphere	Sphingoaurantiacus	Gaiella	-0	0	false	0	0	0	false
Rhizosphere	Sphingoaurantiacus	Halalkalibacter	-0	0	false	0.17	1	0.01	false
Rhizosphere	Sphingoaurantiacus	Chelativorans	-0.03186938676	0.03186938676	true	0.58	1	0	false
Rhizosphere	Sphingoaurantiacus	Cnuella	0	0	false	0.3	0	0.01	false
Rhizosphere	Sphingoaurantiacus	Roseisolibacter	0	0	false	0.01	0	0	false
Rhizosphere	Sphingoaurantiacus	Prauserella	-0	0	false	0.195	1	0	false
Rhizosphere	Sphingoaurantiacus	Azospirillum	0	0	false	0.03	0	0.01	false
Rhizosphere	Sphingoaurantiacus	Vallicoccus	-0	0	false	0	0	0	false
Rhizosphere	Sphingoaurantiacus	Verrucosispora	-0	0	false	0.335	1	0.01	false
Rhizosphere	Sphingoaurantiacus	Telluribacter	0.05278106378	0.05278106378	true	0.765	1	0.01	false
Rhizosphere	Sphingoaurantiacus	Sphingomonas	-0	0	false	0	0	0.01	false
Rhizosphere	Sphingoaurantiacus	Brucella	-0	0	false	0.07	1	0.01	false
Rhizosphere	Sphingoaurantiacus	Mycobacterium	-0.05087225561	0.05087225561	true	0.825	1	0	true
Rhizosphere	Sphingoaurantiacus	Daejeonella	0	0	false	0.005	0	0	false
Rhizosphere	Sphingoaurantiacus	Croceibacterium	0	0	false	0.03	0	0.02	false
Rhizosphere	Sphingoaurantiacus	MND1	-0	0	false	0.005	1	0.01	false
Rhizosphere	Sphingoaurantiacus	Marmoricola	-0	0	false	0	0	0	false
Rhizosphere	Sphingoaurantiacus	Opitutus	-0	0	false	0	0	0.01	false
Rhizosphere	Sphingoaurantiacus	DSSF69	0	0	false	0.27	0	0.04	false
Rhizosphere	Sphingoaurantiacus	Kallotenue	-0	0	false	0	0	0	false
Rhizosphere	Sphingoaurantiacus	Limnobacter	-0	0	false	0.005	1	0.01	false
