feature_id	control_profiles_present	biological_profiles_present	prevalence_score	taxon
491a6d2904682a16be028f434a5e133f	2	0	0.000341971	Bacteria;Chloroflexota;Chloroflexia;Kallotenuales;AKIW781;;;;1
72dc201cc59c2117d4f69cf7745b5c6e	2	0	0.000341971	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;;;;0.99
438380d7a3f77d925fbd103d223de589	2	0	0.000341971	Bacteria;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;faecalis;;0.5
73dc2a4f835a5dd20aa9a50af41f1c6e	2	0	0.000341971	Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;Lysinibacillus;massiliensis;;0.82
740b5c5220fa00ad5e26ed6bd98aa2b5	2	0	0.000341971	Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;;;;0.73
74726c035c759e76cb8f7e759e6a8055	2	0	0.000341971	Bacteria;Chloroflexota;Chloroflexia;Kallotenuales;AKIW781;;;;0.64
7610be2715353b77b34c92b2451546be	2	0	0.000341971	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Comamonadaceae;;;;1
772af495f6fd4dba04f8e914569de6a0	2	0	0.000341971	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;;;;1
77255c7c0677e67ec44968076c0cf9e5	2	0	0.000341971	Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;;;;0.74
77daf3ffd19fa46c34713c75d2a54f7b	2	0	0.000341971	Bacteria;Chloroflexota;Chloroflexia;;;;;;0.63
78e0e2f25f3ca5a3c74dacccb5d4efff	2	0	0.000341971	Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;;;;0.77
ab388117fb7a0792607cbc72942df833	2	0	0.000341971	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;;;1
aa3ed54fed1c591a30a38a6f3075e2a8	2	0	0.000341971	Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;thermoatroviridis;;0.78
3a877014658e05de52b28022cc167e74	2	0	0.000341971	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Rubellimicrobium;;;0.86
8ff1af0dd1e7323dc4b758f195767622	2	0	0.000341971	Bacteria;Bacillota;Bacilli;Lactobacillales;Listeriaceae;Listeria;;;1
8bab47ad38cd2376169fcfe182485a40	2	0	0.000341971	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;;;;0.98
8eb50cd83d58018146bc9f7f1135681f	2	0	0.000341971	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;rhizosphaerae;;0.69
3abf8a3e122cd9eccfcf8c25a9149117	2	0	0.000341971	Bacteria;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;deserti;;0.79
3aae450b952e12bc629fb4de25af9455	2	0	0.000341971	Bacteria;Chloroflexota;TK10;;;;;;0.99
b4da25b2665e890fd4639ca9b8f8b9de	2	0	0.000341971	Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;taibaiensis;;0.65
b40013c51160a94bd4d212e1faadd332	2	0	0.000341971	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Ammoniphilus;;;1
c659e00b2c05951a9276cf7f919a220a	2	0	0.000341971	Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;;;;0.75
b5ab0391ea03a8619b5dce0d480d57b0	2	0	0.000341971	Bacteria;Pseudomonadota;Alphaproteobacteria;Reyranellales;Reyranellaceae;Reyranella;;;1
c3e38655dde53c031fdbb3376b832b67	2	0	0.000341971	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;rhizosphaerae;;0.53
9123ea0dfc2f124405f89d58b1678331	2	0	0.000341971	Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;;;;1
c2df89b433ca01fe6d224b1db9be3e64	2	0	0.000341971	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;;;1
c3dc5d315d59e23f2516df9b65e381a0	2	0	0.000341971	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;vireti;;0.88
a9bd62353f71bb277e09e4ee52273d22	2	0	0.000341971	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;thermoaerophilus;;0.66
32e19816c9b20739c8497b8167e14a88	2	0	0.000341971	Bacteria;Actinomycetota;Actinobacteria;Kineosporiales;Kineosporiaceae;Kineococcus;;;1
34da12bfd046832b8941d1096fb6f699	2	0	0.000341971	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Ammoniphilus;;;1
887579326044a9c07a44c639d92e2dea	2	0	0.000341971	Bacteria;Actinomycetota;Thermoleophilia;;;;;;0.59
8547cbe74a3e823048b62e95dd94fb23	2	0	0.000341971	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Ectobacillus;;;1
06b8010cfdeb9dfad05ce69c0c1ed785	2	0	0.000341971	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;;;1
8911cc67598a0490b1f1203d85260f6d	2	0	0.000341971	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;;;;0.7
a5c449f58d721dddde75feeb900ef36e	2	0	0.000341971	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;;;;0.99
94d4ca8e4987da1005dc5c63adcbd189	2	0	0.000341971	Bacteria;Entotheonellaeota;Entotheonellia;Entotheonellales;Entotheonellaceae;;;;0.99
92c4bfe2001e818080a7ada9c5197fa8	2	0	0.000341971	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;;;0.81
3478743f7803eacd458dcbc408e203b1	2	0	0.000341971	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;;;;0.99
ba5780ce1932a25dafb6fb27f39e6383	2	0	0.000341971	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Nesterenkonia;lacusekhoensis;;0.51
2b703fa81e596b99a8c8e1e340f23741	2	0	0.000341971	Bacteria;Chloroflexota;Chloroflexia;Kallotenuales;AKIW781;;;;1
bc94a39b52b665e7a4030ba73b029aee	2	0	0.000341971	Bacteria;Chloroflexota;TK10;;;;;;1
310a15432ac6d2ae389009a2b01f7a7f	2	0	0.000341971	Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;;;;0.79
32780cebc3920ba44b6592fdc5ec3a91	2	0	0.000341971	Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;Domibacillus;;;1
a1d3624598dc27b633e3ec6c883db374	2	0	0.000341971	Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;;;;1
a0837ee8698707b741c89857be014870	2	0	0.000341971	Bacteria;Chloroflexota;Chloroflexia;Thermomicrobiales;Thermomicrobiaceae;Nitrolancea;hollandica;;0.84
af27d938dd03097ee8ec4050a4dd7602	2	0	0.000341971	Bacteria;;;;;;;;1
ef6abee9d2834c96f83d3888f52f4f70	2	0	0.000341971	Bacteria;Chloroflexota;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;;;;1
00c79e378f546554097b391e27af2017	2	0	0.000341971	Bacteria;Actinomycetota;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter;;;1
f0a92d188436da96939e2087d29468cd	2	0	0.000341971	Bacteria;Cyanobacteriota;Sericytochromatia;;;;;;1
e4ead49deba46c4af157d21bdfc63336	2	0	0.000341971	Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;;;;0.75
e5fd47e3f388835b0626adaf6e4721e2	2	0	0.000341971	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;;;0.87
1c8b6e641ce65a2f1cfa58190e3e906f	2	0	0.000341971	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;;;1
1b5e1f19f05c147178da0dc30976c37f	2	0	0.000341971	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;;;;1
1f872659db18e8c05b210e0588adbcf7	2	0	0.000341971	Bacteria;Pseudomonadota;Alphaproteobacteria;Puniceispirillales;EF100-94H03;;;;1
e7d142066fc8a36c6c0ad3a0e4365281	2	0	0.000341971	Archaea;Thermoplasmatota;Thermoplasmata;;;;;;1
15f611760f6df9e360026041b627cb53	2	0	0.000341971	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;;;;0.92
1e1a4879baa653f0bb4cfca9c0c39908	2	0	0.000341971	Bacteria;Pseudomonadota;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;Sulfurifustis;;;0.99
f437e6d4acf77387676b1da2cca3a3c7	2	0	0.000341971	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;vireti;;0.89
ac8e8b99563714fc3bfed290d6b58840	2	0	0.000341971	Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Archangium;;;0.57
f36f9085a9912cb1636494d2eb0e08bf	2	0	0.000341971	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Ammoniphilus;;;1
a6e4d6ec237dea269913fd315d1dc0f8	2	0	0.000341971	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Herbihabitans;;;0.75
9231d1de49c863132e0d7d68a69da881	2	0	0.000341971	Bacteria;Bacillota;Symbiobacteriia;Symbiobacteriales;Symbiobacteraceae;;;;0.96
a022a762c8c30a873bb00572180fb852	2	0	0.000341971	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinokineospora;fastidiosa;;0.84
7bf42a9107dcaddf97875afbf7cdfea9	4	16	0.000388116	Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;67-14;NA;NA
0640a0ce156898b9881e3d40d86564a0	4	16	0.000388116	Bacteria;Chloroflexota;Chloroflexia;Kallotenuales;Kallotenuaceae;Kallotenue;NA
e5818e5d3ab556317bbbf636750de270	4	16	0.000388116	Bacteria;Pseudomonadota;Alphaproteobacteria;Parvibaculales;PS1 clade;NA;NA
fc7f17adb82363773f4c2a2ed5d15776	7	72	0.00040283	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Acidiferrimicrobium;NA
3110a00ecfaf9a4dba2fa254e22864a0	5	32	0.000450778	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Pedomicrobium;NA
75c545e10453cbfc86e512e1169b9898	3	6	0.000462039	Bacteria;Actinomycetota;MB-A2-108;;;;;;0.98
7303bc6a3358491dcb92e5b5f92ee5b9	3	6	0.000462039	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;NA;NA
329aceaf11161dc1a59dde2708b6283a	13	268	0.000539308	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Saccharopolyspora;NA
014c0efbd112809f3c32f65fc3d86b90	7	76	0.00054932	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Metabacillus;NA
11fde81e0f03999d352d742917277604	3	7	0.000651868	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;;;;;1
c910d36a188fc54b27d5cc5a1ebe5a8a	3	7	0.000651868	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;;;;0.61
c68a3fb656a481f425cd1f17d5802317	3	7	0.000651868	Bacteria;Actinomycetota;Actinobacteria;0319-7L14;;;;;1
4f277f3a1bd895accd1f3cdcf20d78ae	3	7	0.000651868	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;NA;NA
ec15b54a2cee19da90e25dc8b4417ad9	3	7	0.000651868	Bacteria;Gemmatimonadota;S0134 terrestrial group;;;;;;1
7b6db7c54c1a7a5e457630b393b09e80	3	7	0.000651868	Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Archangium;;minus;0.69
cfcbd7da542dca2bddde1cd7179ff6dd	10	165	0.000654399	Bacteria;Pseudomonadota;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Acidibacter;NA
49a4b26698af6d61554da4bf3ceaa673	5	35	0.000655019	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Saccharopolyspora;NA
f5aec345c06de5a9ef7712b883d79cd4	4	20	0.000808947	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA;NA
0b9d0eef9337665261c5e1e10e6a7c38	3	8	0.000885202	Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter;;;0.99
d8f58daad040edb00a8cf09593c41f28	3	8	0.000885202	Bacteria;Actinomycetota;Actinobacteria;Nitriliruptorales;Nitriliruptoraceae;NA;NA
ff89f5b7241c2edaba10b28f1c61adee	4	21	0.000950847	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;NA;NA
950fe10ebe85444f8825f97b34c825e1	2	1	0.00101406	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;;;;0.96
a0e4792ea046cd68950ba92158cbefdc	2	1	0.00101406	Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;;;;0.74
ac4e69b8a9830e6a9b250f843350a480	2	1	0.00101406	Bacteria;Actinomycetota;Thermoleophilia;Gaiellales;NA;NA;NA
92870df2d3fa4b89bbcf848f30aec7bb	2	1	0.00101406	Bacteria;GAL15;;;;;;;1
a5782c58be6bf649b00b363ccef3481f	2	1	0.00101406	Bacteria;Chloroflexota;Chloroflexia;Thermomicrobiales;Thermomicrobiaceae;Nitrolancea;;;0.72
9e18f6aad51ae0a208b69f81fdc2ff76	2	1	0.00101406	Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;Brevitalea;NA
fbd1eff9edffca1217d72c30f6094894	2	1	0.00101406	Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;;;0.66
7999882517ef282cc0bfa1e1900120cd	2	1	0.00101406	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;;;;1
d75fbfa293ae01db63d3844c699d6f75	2	1	0.00101406	Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;67-14;;;;0.89
e7c6e3fd47f94e37bc4ad39b9e985936	2	1	0.00101406	Bacteria;Chloroflexota;Chloroflexia;Kallotenuales;Kallotenuaceae;Kallotenue;;;0.6
d555affdbe9c58f78f7b66ac2b1a76cd	2	1	0.00101406	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Ellin6055;;;0.74
4e97caf2853c73d8fefddece191a1aae	2	1	0.00101406	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Herpetosiphonaceae;Herpetosiphon;;;0.55
df0496f706b6498c1a6be2dcd2e8303d	2	1	0.00101406	Bacteria;Bacillota;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;argenteus;;0.54
099619c0ee7a1a8c710c6090ff989304	2	1	0.00101406	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;;;1
e8787c3b0bfb86c3be088022c17005bd	2	1	0.00101406	Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;Lysinibacillus;;;1
f7ae53a5807c134ae1d66a1b64588356	2	1	0.00101406	Bacteria;Pseudomonadota;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Acidibacter;;;0.58
11ae19b72d96c35bd8b12492101137fa	2	1	0.00101406	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;;;;0.99
0bbd4b30b92ba435a44288ac62096af1	2	1	0.00101406	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;;;;1
91be1b02162bf39bd8fc167067d98177	2	1	0.00101406	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;;;;1
48e10b31d87ee6edfc5eb6642605cb59	2	1	0.00101406	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Alteromonadaceae;Alteromonas;australica;australica;0.61
22c641d0f024fd8cd637b2abd0352af3	2	1	0.00101406	Bacteria;Bacillota;Bacilli;Bacillales;;;;;0.97
62d8ee38564e7c92290d21fa696bb15b	2	1	0.00101406	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;;;;0.99
fd72ab4f325688b1109ce5e700299481	2	1	0.00101406	Bacteria;Myxococcota;Polyangiia;Polyangiales;Sandaracinaceae;;;;0.96
1b9af0db5631e3bac1cf27439458a212	2	1	0.00101406	Bacteria;Chloroflexota;Chloroflexia;Kallotenuales;AKIW781;NA;NA
ae943bda31c408ebd88df440517dbc7f	2	1	0.00101406	Bacteria;Pseudomonadota;Gammaproteobacteria;Salinisphaerales;Nevskiaceae;;;;1
ab8f1b8c2027a0dcbbbedfc4399b5b52	2	1	0.00101406	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;;;;1
135f53406b89fa1d03233bcdf578003b	4	22	0.00110951	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;NA;NA
160570ad0a079b143ce36a37346758ba	3	9	0.00116564	Bacteria;Thermotogota;Thermotogae;NA;NA;NA;NA
22a23e09bd7db836861252fa713a6726	4	23	0.00128598	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Crossiella;NA
1896eb549eed97c77e8a52e3b31a8118	6	64	0.00137614	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Aquibacillus;koreensis
4339ac2113c80bbeb410434a67791077	4	24	0.00148132	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Salirhabdus;NA
f25db39a59561d34b8eab53b0e9b9d8e	3	10	0.00149654	Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;;;;1
6e04b608feb8eab46af2769ad3058650	3	10	0.00149654	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Acidiferrimicrobium;NA
cabab96228b7eaf50ba3d0001ff9d219	3	10	0.00149654	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;NA;NA
b33bd3613fc8280d9331f207b7c59114	3	10	0.00149654	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;TRA3-20;;;;0.83
6ccd19d25dc88700a61615ddfa6101f6	3	10	0.00149654	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Acidiferrimicrobium;NA
d50f31dd1440ad9557ca1f01fdb95354	9	152	0.00162226	Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;Arenimicrobium;NA
682cabce221da2727bdeaccc6020585e	3	11	0.00188109	Bacteria;Gemmatimonadota;Longimicrobiia;Longimicrobiales;Longimicrobiaceae;NA;NA
66430036646e1d5fb6138756e2fa4971	3	11	0.00188109	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;NA
4022c4d162aa60bfd5f12f92f0fc322f	3	11	0.00188109	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Niastella;;;1
0d9471cf8ed6c1e1a20f36ce8226a4f5	2	2	0.00200469	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;succinicans;succinicans;0.54
ef5f98fa4ca978ce9e987e1db6ca2d25	2	2	0.00200469	Bacteria;Cyanobacteriota;Vampirivibrionia;Vampirovibrionales;;;;;1
9b8ca0cb5b3b2a2db1ff49a450aa0871	2	2	0.00200469	Bacteria;Actinomycetota;Actinobacteria;0319-7L14;;;;;0.99
0309e36cd22076a4d3c0d088ad99d0c6	2	2	0.00200469	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Segetibacter;;;1
4a4ad1893685bbe97444a465d1bf1fb2	2	2	0.00200469	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Metabacillus;;;1
6c475df32ba5db0ad1683e6ad1d2b625	2	2	0.00200469	Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;;;;;1
3f4d12f2dc6b109c14636ace468c8469	3	12	0.00232223	Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;NA;NA
1d530b987991efdc361bf225c4c5b30d	3	13	0.00282272	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Ammoniphilus;NA
c41ae3f2f14bc725593f180b16bfef7d	2	3	0.00330261	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;NA
b8c1552488c76daa2fa8715f046103c2	2	3	0.00330261	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinomadura;;;0.99
7f5215711cad8014ba499935afbce6be	2	3	0.00330261	Bacteria;Actinomycetota;Actinobacteria;0319-7L14;;;;;1
5a096da269c9b959df2246f164e7f97d	2	3	0.00330261	Bacteria;Chloroflexota;Chloroflexia;Thermomicrobiales;Thermomicrobiaceae;;;;1
d3c5278aa2416c8691d02afd48ba8f15	2	3	0.00330261	Bacteria;Actinomycetota;Actinobacteria;Frankiales;Frankiaceae;Frankia;;;0.5
d2206af465af7ad23cdf113e71ef760e	2	3	0.00330261	Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;NA;NA;NA
f0194eb3d5cc430437b0e1058ae429f1	2	3	0.00330261	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;mannanilyticus;;0.61
0c4eecab79af5fd6f02e8e0b7bbe619b	2	3	0.00330261	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;;;;1
db8e3cf153f6157225d6ebdb3a39ef42	2	3	0.00330261	Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;Lysinibacillus;massiliensis;;0.88
cdfd1c1097428e2f58f48f5277b3e870	3	14	0.00338515	Bacteria;Bacillota;Symbiobacteriia;Symbiobacteriales;Symbiobacteraceae;Symbiobacterium;NA
c4d5f6ebfdffd44ef0e8d0c151a33a66	4	32	0.00384871	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;NA;NA
c9a7d8aba71b039ede9888c24b1ed1c1	3	15	0.00401189	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;virus
9e6c558d01c85342b39728109859331c	3	15	0.00401189	Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;67-14;NA;NA
8973e5782110562e94c2b8fa11032c23	3	15	0.00401189	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;NA
31fe54d3a8adf88becaf66620d4bfd57	10	210	0.00406611	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;NA
54101b5afcc1f2292e59bc5c04f52ff3	5	55	0.00421346	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Ammoniphilus;NA
235262b599aa1a1ee8506699721eb7a9	4	33	0.00426057	Bacteria;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Acidiferrimicrobium;NA
9ac5a91e18c862e84b1d56ea70b3f2f7	2	4	0.00489681	Bacteria;Abditibacteriota;Abditibacteriia;Abditibacteriales;Abditibacteriaceae;Abditibacterium;;;0.88
0dcdb04f2dede48a216fa678b8f6a15e	2	4	0.00489681	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;;;0.76
37d464d70bba92c6d7241f33d5fe4a88	2	4	0.00489681	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;thermoaerophilus;;0.89
6ebbea5d9ef6501ba20d8e777b7fcbf9	2	4	0.00489681	Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;Brevitalea;;;0.79
c9d3faad53651adc8910912cd8b2ed25	2	4	0.00489681	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;NA
e001e0993c2e32b7c72b6abbeda0de0b	2	4	0.00489681	Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;;;;1
2629b213b6b85aa464f544a68ddbf623	2	4	0.00489681	Bacteria;Patescibacteria;Parcubacteria;Candidatus Kaiserbacteria;;;;;1
f561a44e25151d7aa0449779390677d5	4	35	0.0051725	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Crossiella;NA
cfb48f3047823b7ecf0420785b4a604e	4	35	0.0051725	Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter;NA
c6c0064fd5cf5ae3a22247ae8b081dfa	8	146	0.00518476	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Saccharopolyspora;NA
24d810fe6db2b946e09eb839215e33b6	3	17	0.00546698	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum;NA
622689665521d00a68c9f1649739c011	6	87	0.00598101	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Nocardioidaceae;NA;NA
60c6b80307e485bd2dc388bbdc389c10	3	18	0.00629925	Bacteria;Actinomycetota;MB-A2-108;NA;NA;NA;NA
2e15d3b62e9314dc4b04a64e18fc929f	3	18	0.00629925	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;NA;NA
6210f1e9875fd7caa6fb47841684a80d	5	61	0.00638562	Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Sphaerisporangium;NA
82b75c11978c49370ac181e7b5c21e94	4	38	0.00677487	Bacteria;Actinomycetota;Actinobacteria;Mycobacteriales;Corynebacteriaceae;Corynebacterium;vitaeruminis
3f66678d545759b6ff5b30e6cfbf92fc	2	5	0.00677658	Bacteria;GAL15;;;;;;;1
40d6b001cc96f19859f9f0bfbb6563de	2	5	0.00677658	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Chelativorans;;;0.93
91b842fd449470a25249060c1a99c6fc	2	5	0.00677658	Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;Lysinibacillus;NA
487142c3903f0f87946bec8db9be5341	2	5	0.00677658	Bacteria;Acidobacteriota;Blastocatellia;DS-100;;;;;1
75b01eedc94c832f61f6f4fb6fbb3687	2	5	0.00677658	Bacteria;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;NA;NA
23e71187607f5b0b4078db20036bdb68	3	19	0.00720367	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinophytocola;NA
b9882942d64f1270b5c7c7bf1c1a9a54	3	19	0.00720367	Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Ammoniphilus;NA
7e99868f2435cbc45391ad17d3fda0d4	4	39	0.00737513	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Saccharopolyspora;gregorii
