ASV_ID	iDNA_AC18_PP_10_1	iDNA_AC18_PP_10_2	iDNA_AC18_PP_10_3	iDNA_AC18_PP_200_1	iDNA_AC18_PP_200_2	iDNA_AC18_PP_200_3	iDNA_AC18_PP_20_1	iDNA_AC18_PP_20_2	iDNA_AC18_PP_20_3	iDNA_AC18_PP_210_1	iDNA_AC18_PP_210_2	iDNA_AC18_PP_210_3	iDNA_AC18_PP_220_1	iDNA_AC18_PP_220_2	iDNA_AC18_PP_220_3	iDNA_AC18_PP_230_2	iDNA_AC18_PP_230_3	iDNA_AC18_PP_240_1	iDNA_AC18_PP_240_2	iDNA_AC18_PP_260_1	iDNA_AC18_PP_260_3	iDNA_AC18_PP_270_1	iDNA_AC18_PP_270_2	iDNA_AC18_PP_270_3	iDNA_AC18_PP_280_1	iDNA_AC18_PP_280_2	iDNA_AC18_PP_280_3	iDNA_AC18_PP_2_5_1	iDNA_AC18_PP_2_5_2	iDNA_AC18_PP_2_5_3	iDNA_AC18_PP_300_1	iDNA_AC18_PP_300_2	iDNA_AC18_PP_300_3	iDNA_AC18_PP_30_1	iDNA_AC18_PP_30_2	iDNA_AC18_PP_30_3	iDNA_AC18_PP_330_1	iDNA_AC18_PP_330_2	iDNA_AC18_PP_330_3	iDNA_AC18_PP_360_1	iDNA_AC18_PP_360_2	iDNA_AC18_PP_360_3	iDNA_AC18_PP_390_1	iDNA_AC18_PP_390_2	iDNA_AC18_PP_40_1	iDNA_AC18_PP_40_2	iDNA_AC18_PP_420_1	iDNA_AC18_PP_420_2	iDNA_AC18_PP_420_3	iDNA_AC18_PP_50_1	iDNA_AC18_PP_50_2	iDNA_AC18_PP_60_2	iDNA_AC18_PP_60_3	iDNA_AC18_PP_70_1	iDNA_AC18_PP_70_2	iDNA_AC18_PP_70_3	iDNA_AC18_PP_80_1	iDNA_AC18_PP_80_2	iDNA_AC18_PP_80_3	iDNA_AC18_PP_90_1	iDNA_AC18_PP_90_2	iDNA_AC18_PP_90_3
7345884fc8b0ad012bad0455e6d465f3	0	543	598	0	845	687	0	0	0	939	0	527	513	125	237	0	57	762	977	202	0	235	0	15	0	0	203	113	0	0	134	359	89	192	0	0	0	126	2	0	113	162	1540	34	0	348	86	133	0	375	0	481	1397	0	118	0	337	194	0	0	136	1067
baa2af819b790b44cf6d778480e81320	97	0	1166	0	0	0	0	0	0	147	0	737	237	0	0	101	0	3077	0	252	0	401	0	75	0	405	216	0	0	0	0	2129	0	0	0	101	0	97	215	0	341	0	579	0	499	355	149	0	89	0	0	119	248	1066	600	0	0	0	848	0	0	486
fa3b418a6ba28924b4b4ee2489de7e66	0	0	0	0	0	0	376	2635	2356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1341	1166	1213	0	0	0	0	0	0	0	0	654	241	0	0	0	81	1170	0	0	103	0	0	740	632	1084	156	328	482
21a860e18ff473a06bbc96c6892df017	0	0	0	493	420	766	0	0	0	831	182	0	1266	235	131	662	180	260	334	662	950	951	606	378	272	200	359	0	0	0	130	99	0	0	0	0	538	648	346	973	888	298	0	0	0	0	298	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0b5e3f39f6ad66fa10f0d28a9446ce8b	0	0	0	375	123	219	0	0	0	322	295	73	448	388	184	509	625	212	288	285	351	1696	544	335	419	161	281	0	0	0	101	0	78	0	0	0	395	448	850	1751	1659	273	0	0	0	0	492	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f9be475f0e94a9a37313b8076be3f701	166	0	851	0	0	0	52	0	0	281	0	964	535	112	0	126	129	2465	0	287	0	507	0	87	0	316	368	77	0	0	0	2088	0	0	0	76	0	180	200	0	363	0	434	0	696	281	161	0	126	0	0	0	291	694	468	0	0	0	720	0	0	377
af38eec15c8c59268eef48291bc5aa9a	0	0	0	225	189	361	0	0	0	276	118	0	453	164	81	957	543	361	503	497	641	1721	565	316	381	150	325	0	0	0	139	97	59	0	0	0	238	276	704	1452	1322	579	0	0	0	0	358	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52376d249ac1cae449840b1328ca6f72	0	319	893	0	540	414	0	0	0	477	0	423	272	69	156	0	0	1008	801	225	0	223	0	0	0	0	169	88	0	0	64	430	0	155	0	0	0	117	0	0	79	122	1842	0	0	511	0	106	0	231	0	582	1123	0	168	0	463	314	0	0	113	1547
16c2d40e4b4276e797588bc996830962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2155	6876	4845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
031e3fca29f30414e3a28f8d033f98c0	0	0	163	0	0	0	70	221	0	101	0	0	227	109	0	167	0	594	674	273	504	0	194	0	0	0	56	0	0	0	278	0	227	82	132	102	146	226	278	166	289	87	0	0	0	0	0	0	67	1332	229	4665	624	190	108	0	0	0	209	122	212	528
c0833ac9c1c0601859eaef580daff2be	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4830	6076	2722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
355422b46857d667921d0e634c9084f8	0	0	0	0	0	0	0	0	0	0	501	0	0	119	142	85	0	0	0	322	369	204	110	74	34	0	0	0	0	0	0	0	0	0	0	0	3569	3107	4140	40	42	254	0	0	0	0	248	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52aaeda400ddb62f7a616630ebd86479	0	0	0	191	195	1126	0	0	0	635	269	271	558	393	159	691	170	239	780	936	1584	591	708	425	92	134	710	0	0	0	0	0	0	0	0	0	300	303	156	490	875	137	0	0	0	0	164	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0
515be29269250b38a4f42652c0c9baed	0	0	0	0	0	0	1217	1915	1527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1912	1853	941	0	0	0	0	0	0	0	0	469	133	0	0	0	0	836	0	0	75	0	0	619	417	851	96	203	282
dcf37d4fb521847366796b2e5f33975d	0	0	0	0	0	0	6058	4175	2926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce18a1b24e1201cf63367e909280a59d	0	0	0	0	0	0	498	936	762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1708	1546	586	0	0	0	0	0	0	0	0	813	127	0	0	0	0	1792	0	0	182	0	0	1242	359	1721	171	177	283
7465c3fc0b8b8d325470f91f3dd8678b	0	0	34	0	0	0	0	0	0	0	95	150	7935	709	146	0	0	53	0	0	0	0	0	0	0	0	270	0	0	0	0	530	0	0	304	0	0	0	0	0	0	0	690	0	318	782	0	0	0	0	0	0	0	0	0	0	0	177	0	400	274	0
ae934428cc126862595cf00e84ab20f0	0	0	0	340	363	670	0	0	0	548	243	0	870	305	197	694	190	338	347	625	849	809	806	438	205	223	352	0	0	0	132	85	0	0	0	0	657	788	192	435	382	392	0	0	0	0	112	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26bf9b67338eb75f583ebd027ee7a8b6	0	0	113	0	0	0	307	0	0	44	0	0	63	0	0	125	143	427	504	95	203	166	0	0	0	0	0	0	0	0	166	0	551	178	0	188	0	78	816	283	638	84	0	0	0	0	145	153	0	1160	376	3298	443	456	113	131	0	0	444	174	105	224
1cd156944397cc2af7479cf0e2ae6c9a	375	1982	0	1206	759	0	0	0	0	0	871	30	73	0	0	173	71	0	0	0	99	0	0	55	0	311	0	120	0	0	903	0	0	277	502	0	218	0	0	0	0	0	0	0	107	127	143	153	0	875	1354	301	134	0	0	280	0	111	216	494	0	0
347d88a71334932eb791a11a2e1b665c	0	0	0	206	447	841	0	0	0	297	293	52	522	345	223	700	192	301	298	551	817	625	781	477	151	270	364	0	0	0	204	98	0	0	0	0	536	588	254	421	403	844	0	0	0	0	94	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1ca26d5988a7aee14e1370023229b31e	640	0	289	0	0	101	54	0	0	0	0	0	0	0	0	54	25	0	0	126	278	405	340	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1099	0	0	4189	3238	929	0	0	0	399	0	0	0	0	0	0	0	0	0
cb8923bb37a18552f74e5f3aefe81e3e	0	0	122	0	0	0	0	336	132	65	0	0	138	120	0	169	0	709	813	244	455	0	0	60	0	0	164	0	0	0	265	0	164	0	0	137	187	258	190	60	171	130	0	0	0	0	0	0	173	982	173	4090	528	145	131	0	0	0	147	59	201	501
34642393842fe2af56e2812f2e5de750	369	0	0	287	0	4737	0	0	148	0	1239	506	126	270	380	331	116	0	0	0	134	108	78	0	666	0	0	0	0	0	0	170	0	0	0	159	221	184	0	0	61	0	0	194	0	0	0	103	0	456	0	0	0	236	0	0	0	0	250	240	206	0
0e711d00561daf28197d6aaafc3b3502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3581	4451	3943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21955ad3297e0e8ef3ba8c8266cb8c88	378	0	218	0	0	64	0	0	0	0	0	0	0	0	0	134	0	0	0	57	103	332	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	286	0	0	298	0	0	5777	3114	473	0	0	0	225	0	0	0	0	0	0	0	0	0
3171cff648f68d3c86181771553209e7	0	0	147	0	0	0	0	0	0	105	0	0	221	0	0	171	0	465	628	165	350	128	0	0	0	0	72	0	0	0	160	0	325	0	0	175	43	73	398	238	367	69	0	0	0	0	0	0	81	1596	276	3357	451	212	119	95	0	0	212	182	224	544
c9c6da422a52643705272f2ee7a0dc0e	376	0	742	0	0	0	0	0	0	110	0	0	0	0	0	57	0	0	222	238	359	241	161	55	0	0	0	0	0	0	0	0	150	933	1216	560	0	0	0	0	0	0	85	879	109	0	263	182	0	1783	669	178	1640	0	0	0	0	0	309	0	0	0
07df9ad38dba8ccf9ce28e44c928bfee	464	0	507	0	0	69	76	0	75	0	0	0	0	0	0	0	0	0	0	124	206	303	438	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	968	0	0	3404	3521	828	0	0	0	389	0	0	0	0	0	0	0	0	0
186c362d2db5d685642d683fa83e3971	349	0	651	0	0	0	0	0	0	62	0	0	0	214	0	141	0	0	292	373	548	193	242	192	0	0	0	0	0	0	160	0	125	591	843	720	62	0	0	0	0	0	77	1170	110	0	174	0	252	1268	458	202	1504	0	0	0	0	0	251	0	0	0
5bed7664ff01d1a79f69db6bc115125b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4570	203	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	11	0	4315	0	0	0	0	179	0	0	0	0	0	1280	0	0	0	0	0	0	138	0
cf0d4e6ff961269241cafb9028ce2cda	152	628	116	348	0	191	0	0	0	103	1718	137	85	90	210	0	0	187	389	52	205	0	88	0	232	111	110	0	0	0	222	209	189	0	0	176	92	0	0	0	89	110	99	132	140	243	0	0	167	514	0	491	734	430	205	131	264	0	240	345	133	80
951cd48a164e84b515a9372eeb32dd7c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5252	158	0	0	0	0	0	0	0	269	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	3493	8	0	0	0	147	0	0	0	0	0	765	0	0	0	0	0	0	206	0
6d9611b219144798ea32657769e549b3	0	0	0	168	398	707	0	0	0	454	165	0	742	180	110	510	138	230	269	803	1097	400	504	319	91	166	272	0	0	0	115	0	0	0	0	0	710	700	175	337	343	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44d64f7d80f34b9e8c7ad868f4650c08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2368	2888	5024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0
427030a798fc7783a83e9fcc13525745	66	861	144	513	0	89	0	0	0	122	674	0	56	53	64	0	0	176	296	93	0	241	0	0	146	114	89	0	233	0	127	179	301	230	0	121	71	0	0	68	0	0	81	145	198	203	363	87	53	565	174	496	814	600	0	217	395	0	251	467	0	85
e10f9541b48e83fd225c19fe3b3f7656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2671	4387	3252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c05014886ee2d7c2378308d9d0ad8a96	0	0	165	0	0	0	0	260	0	60	0	0	125	83	0	126	0	467	580	356	612	0	0	0	0	58	94	0	0	0	254	0	107	40	0	98	174	242	133	0	122	104	176	0	0	0	0	0	0	1060	108	3234	414	59	91	0	0	0	115	0	224	513
17575d3e3b7bdaaa10d6594fb52615bd	0	0	167	0	0	0	0	89	0	65	0	0	110	45	0	182	0	641	675	245	433	0	0	0	0	0	0	0	0	0	293	0	174	0	0	131	83	129	218	85	139	105	0	0	0	0	0	0	0	1076	148	2666	368	178	83	0	0	0	172	78	256	683
f1fc704ebd84550a07f1300de09cb638	0	0	84	0	0	0	0	0	0	114	0	0	247	56	0	109	0	284	336	172	249	103	0	0	0	0	0	0	0	0	134	0	367	0	0	49	72	129	440	244	438	48	0	0	0	0	0	0	0	813	296	2458	340	263	90	127	0	0	314	214	164	382
ef48270cbd8a72b2d74b0fb52aa05f2d	240	1337	0	735	515	0	0	0	0	0	429	0	0	0	0	165	92	0	0	0	77	0	0	53	0	385	0	78	43	0	521	0	0	237	666	0	305	0	0	0	0	0	0	0	0	103	106	108	0	460	766	466	0	0	0	343	0	142	268	315	0	0
a33941d93010d1e94bf7fd8b592bc19c	499	0	0	0	0	0	13	0	0	0	0	7	3811	0	151	0	0	0	523	49	0	0	0	0	0	0	0	0	0	0	0	277	0	0	475	0	0	0	0	0	0	0	75	0	0	0	0	0	40	0	0	1114	0	0	0	0	1437	0	373	0	0	0
579c1db34a0563e2eeae0c5335542c75	337	0	673	0	86	0	0	0	0	56	0	0	0	0	0	0	0	0	241	430	683	111	148	0	0	0	0	0	0	0	0	0	71	401	573	510	51	0	0	0	0	0	63	1051	0	0	106	0	0	1476	269	129	1154	0	0	0	0	0	195	0	0	0
1c29b0680c023b1ab77e6a042b931642	0	0	1209	0	0	0	121	0	35	829	0	0	0	0	0	0	52	0	0	2361	0	56	89	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2428	0	0	0	0	0	0	0	0	1394	0	0	0	0	0	0	0	0	0
6ce891f5b6abe3288a772fb2ecfdd3fc	216	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	4302	2910	645	0	0	0	212	0	0	0	0	0	0	0	0	0
0475bb18230418481f2e639b2b078eeb	0	0	68	0	0	0	0	0	0	0	39	130	3574	311	142	0	0	103	0	0	0	0	0	0	0	0	218	0	0	0	0	554	0	0	381	0	0	0	0	0	81	0	692	0	266	1106	0	0	0	0	0	0	0	0	0	0	0	256	0	318	214	0
c027f7266d1e6fe67fdbcbbf1be71cc6	0	0	0	0	0	0	0	0	0	0	1149	0	0	0	0	597	0	0	0	201	726	1446	1177	793	207	338	1418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0
a2280d606f0b7c4a387abb23c61d63f4	195	0	158	0	0	0	360	0	0	0	0	0	0	0	0	0	0	0	0	0	43	289	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	138	0	0	4244	2244	362	0	0	0	159	0	0	0	0	0	0	0	0	0
184d8015b15fdfafc07921de78baccf0	253	0	0	175	0	2906	0	0	230	0	536	404	0	120	302	237	126	0	0	0	0	0	112	0	483	0	0	0	0	0	0	206	0	0	0	270	284	121	0	0	0	0	0	173	0	0	0	130	0	252	0	0	0	355	0	0	0	0	318	235	133	0
0d29174d08f20907f7296d7c95476ad1	332	0	675	0	0	0	104	31	0	464	847	111	0	0	0	0	0	155	170	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411	0	0	0	0	0	417	511	1037	2521	0	0	0	0	0	116	0	0	0
dae93d4e5b1ebb76764599583a2e28c8	313	0	0	0	0	0	0	0	0	0	0	0	1749	0	125	0	0	0	454	0	0	0	0	72	0	0	0	0	0	0	0	255	0	0	670	0	0	0	0	0	0	0	82	0	0	73	0	0	0	6	0	1598	0	0	0	0	2205	0	402	0	0	0
02c69ce2af2915eb852f47cdcaccb9ad	235	0	964	0	0	0	109	41	0	221	446	102	0	0	0	0	0	222	170	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	357	0	0	0	0	0	218	304	1654	2414	0	96	0	0	0	170	0	0	0
dd98cb563d683367fe1511a74b7de45f	0	0	183	0	0	0	0	0	0	393	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1095	4025	0	0	423	1170	157	0	234	0	122	0	0	0	0	0	0	0	0	0
8c98ff7a0db38c7829346d4b5a8e2ee1	0	0	0	45	123	279	0	0	0	87	239	312	83	197	233	960	158	160	963	428	701	344	425	184	105	162	336	0	0	0	0	0	0	0	0	0	160	103	106	302	344	85	0	0	0	0	142	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44a02c48c5657b9df4f3be8d09d3acb9	67	0	160	0	0	0	0	67	0	66	0	0	112	97	0	153	0	482	489	272	579	0	0	0	0	0	0	0	0	0	257	0	102	0	0	61	0	88	170	0	111	79	0	0	0	0	0	0	0	1147	0	1938	257	94	50	0	0	0	76	0	250	687
7eeec12c85f576a467d6be726e1327a4	167	0	359	0	0	0	235	0	0	57	0	0	0	0	0	0	0	0	83	116	139	202	79	0	0	0	0	0	0	0	0	0	171	1213	1617	426	31	0	0	0	116	0	0	414	44	0	214	0	0	662	423	94	729	0	0	0	0	0	219	0	0	0
346f0ecb5f180b0100fcb34f361df49f	0	0	1615	0	0	0	96	0	56	381	0	0	0	0	0	0	67	0	0	2187	0	63	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1884	0	0	0	0	0	0	0	0	1293	0	0	0	0	0	0	0	0	0
53f142d01596482335f2c27e1d86ab7e	0	0	0	0	0	0	683	2861	4197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0980ea159fb3d18cf37e6f6a01d58acf	0	0	0	0	299	81	0	0	0	0	0	0	293	173	0	126	64	314	400	148	621	284	385	267	156	386	404	0	0	0	0	0	0	0	0	0	74	95	0	0	0	0	0	0	0	0	1506	1095	513	0	0	0	0	0	0	0	0	0	0	0	0	0
5cad5d965b9d836d592759dbbc927b1d	261	0	105	0	0	0	31	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2881	2710	1185	0	0	0	379	0	0	0	0	0	0	0	0	0
14d9c7b691e3a9ef61c4137d89806919	360	0	256	0	0	0	0	0	0	0	0	0	0	0	97	145	127	0	0	80	139	284	205	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	396	0	0	2741	1437	746	0	0	0	189	0	0	0	0	0	0	0	0	0
e689ec1371c16e2ad4893702b44114c8	0	0	71	0	0	0	0	141	0	80	0	0	182	51	0	87	0	359	377	131	250	58	0	0	0	0	0	0	0	0	145	0	280	91	0	0	80	201	253	95	215	135	0	0	0	0	0	0	0	569	272	1977	279	221	80	71	0	0	254	107	157	341
66060f05688bd7c2aacceb58b54a06ad	252	0	110	0	188	448	64	0	34	0	0	0	0	0	0	0	78	555	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	249	0	0	0	0	0	121	12	132	0	0	0	0	0	0	319	0	1184	0	2162	0	503	0	548	0	0	0	555
a126de483ab52a612d94115e2a6f7c6a	0	0	0	165	0	0	0	0	0	0	0	0	0	0	115	377	164	0	0	302	190	2123	677	335	338	769	823	0	0	0	0	213	0	0	0	0	341	132	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
686903edeade78ef899f87317d3ad4f4	306	0	0	0	0	0	0	0	0	0	0	0	320	0	0	363	0	0	0	288	0	0	140	0	196	0	0	0	0	0	0	0	0	418	0	201	152	599	3078	340	262	374	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0
77873dda35846c1298ef3db61e2ad28d	203	0	347	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	124	268	377	102	216	180	0	0	0	0	0	0	95	0	0	318	465	245	103	84	0	0	0	0	95	1543	73	0	0	0	0	737	253	89	1010	0	0	0	0	0	132	0	0	0
99703657a28e98f118a6f458d963b81a	0	0	0	468	0	0	0	0	34	240	930	0	215	0	0	0	28	0	593	0	0	55	0	142	811	0	0	0	0	0	506	173	0	0	0	0	296	0	0	0	0	0	0	189	267	0	80	0	0	663	0	227	221	0	0	0	0	0	0	0	600	406
b5736552225ebfe95c222c899ddf3b63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7134	0	0	0	0	0	0	0	0	0	0	0	0	0
41be1fbf67f2e96929986aec4997e6b8	0	0	0	0	0	0	0	0	0	0	580	0	0	0	0	468	62	0	0	212	542	1020	1595	695	136	389	1053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0
309bd301a83c88f2884d966bdb4793c0	0	0	0	74	67	166	0	0	0	138	0	117	125	116	90	741	192	138	759	328	524	439	281	153	100	0	318	0	0	0	0	0	0	0	0	0	121	90	129	589	739	63	0	0	0	0	172	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0
be55c56ae557d08e51f583fab8059642	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	327	94	0	0	210	134	2596	495	256	483	587	746	0	0	0	0	107	0	0	0	0	248	105	225	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
819ac5aa167d6d96a5923a7f445faf51	0	0	247	0	0	0	99	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1303	3141	0	0	310	1227	132	0	156	0	100	0	0	0	0	0	0	0	0	0
5fa1ae06368e47c6abcc2746a0597c6c	0	0	0	0	220	0	0	0	0	0	0	0	145	77	0	105	76	399	312	141	486	224	535	196	140	481	334	0	0	0	0	0	0	0	0	0	85	113	0	0	101	0	0	0	0	0	1122	1113	414	0	0	0	0	0	0	0	0	0	0	0	0	0
1cdec0f70f83e343c606f52b956fdb7f	86	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	119	0	0	0	0	0	0	3232	2319	500	0	0	0	222	0	0	0	0	0	0	0	0	0
a988aec65e86ae2a04c993c279db8c7b	389	0	0	0	227	694	39	0	0	66	0	0	124	0	0	0	93	405	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	206	0	0	0	0	0	128	0	94	63	22	0	0	0	0	579	0	815	105	1409	0	410	0	345	0	0	84	411
a933bd996a0c84e862463dde10c3b333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2575	3018	1156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6a74ff8bd464b8547ed8785aecf97b4e	169	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2214	2896	989	0	0	0	348	0	0	0	0	0	0	0	0	0
5e4570d2a5b15811e2faccf6eb7e1bd8	207	0	0	470	0	218	0	0	0	107	97	174	0	0	0	0	0	0	1008	195	222	348	0	0	111	0	0	0	0	0	179	1124	0	181	0	0	0	0	49	0	0	0	0	0	432	285	0	0	0	0	377	278	0	0	122	109	283	0	152	0	0	0
277fc66f979d25bae30aa3c3f817a565	148	0	288	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	130	265	370	74	277	0	0	0	0	0	0	0	0	0	0	257	362	375	84	0	0	0	0	0	141	1901	0	0	0	0	0	560	180	110	961	0	0	0	0	0	80	0	0	0
d936240b19096da59665ca67d9e12b4e	228	0	0	0	0	0	40	0	0	0	0	0	151	0	0	304	0	0	0	246	0	0	199	0	160	0	0	0	0	0	0	0	0	309	0	271	156	496	3114	233	229	313	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0
79eb280ca6801c663e26570b28122eae	186	289	117	184	90	212	0	0	0	85	901	0	46	111	99	0	0	164	255	117	0	0	0	0	73	86	73	0	0	0	129	145	95	0	0	187	110	0	0	0	0	0	112	131	88	70	0	0	0	446	0	318	602	253	0	104	208	0	147	176	82	55
f66172ae8c73ed68307b604df7c1f6c0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1539	1981	2968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fdc05e867d2a81a4dbdc8a6efe563f71	0	0	515	0	0	0	0	3	0	82	0	159	153	0	0	0	33	2013	8	95	0	97	0	0	0	157	82	0	0	0	0	808	0	0	0	50	0	0	0	0	146	0	165	0	342	188	0	0	0	0	0	0	151	418	269	0	0	0	184	0	0	257
af9a30cdfeccc522f1623075bb81da52	354	412	0	0	0	0	0	0	0	0	1445	100	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	472	0	47	57	0	999	0	0	0	494	0	0	793	0	0	0	845	0
a29f703f897e762a4dc6c143b2b34795	0	0	0	0	0	0	395	2340	3538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8b9e061d7f01fde80e86f61a2e20393e	0	0	64	0	0	0	0	103	0	99	0	0	188	0	0	79	0	274	343	151	355	0	0	0	0	0	0	0	0	0	133	0	140	0	0	0	111	116	124	0	111	96	0	0	0	0	0	0	0	623	0	1879	238	71	0	0	0	0	65	0	223	608
235d9c2bf1b099db88cabe3017785a7e	0	0	0	0	104	311	0	0	0	86	138	160	71	185	166	616	94	112	725	598	911	185	236	108	0	84	257	0	0	0	0	0	0	0	0	0	140	101	79	218	263	106	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
